"Título de trazado: E2"
"N.º","Fecha Tiempo, GMT-03:00","Velocidad del viento, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr)","Velocidad de Ráfagas, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr)","Dirección del viento, ø (LGR S/N: 20682654, SEN S/N: 20679482, LBL: N/S)"
19636,06/22/21 07:49:05 AM,33.660,39.672,210.6
19637,06/22/21 07:50:05 AM,38.484,46.872,207.8
19638,06/22/21 07:51:05 AM,31.248,33.660,220.4
19639,06/22/21 07:52:05 AM,33.660,40.860,216.2
19640,06/22/21 07:53:05 AM,37.260,51.696,209.2
19641,06/22/21 07:54:05 AM,40.860,46.872,210.6
19642,06/22/21 07:55:05 AM,39.672,48.096,202.2
19643,06/22/21 07:56:05 AM,31.248,36.072,209.2
19644,06/22/21 07:57:05 AM,30.060,34.848,209.2
19645,06/22/21 07:58:05 AM,26.460,31.248,217.6
19646,06/22/21 07:59:05 AM,28.872,36.072,230.2
19647,06/22/21 08:00:05 AM,31.248,38.484,220.4
19648,06/22/21 08:01:05 AM,38.484,43.272,220.4
19649,06/22/21 08:02:05 AM,34.848,42.084,223.2
19650,06/22/21 08:03:05 AM,26.460,33.660,224.6
19651,06/22/21 08:04:05 AM,26.460,31.248,227.4
19652,06/22/21 08:05:05 AM,24.048,30.060,242.9
19653,06/22/21 08:06:05 AM,25.236,31.248,226.0
19654,06/22/21 08:07:05 AM,31.248,39.672,214.8
19655,06/22/21 08:08:05 AM,31.248,34.848,185.3
19656,06/22/21 08:09:05 AM,31.248,37.260,202.2
19657,06/22/21 08:10:05 AM,36.072,42.084,217.6
19658,06/22/21 08:11:05 AM,33.660,40.860,216.2
19659,06/22/21 08:12:05 AM,36.072,43.272,223.2
19660,06/22/21 08:13:05 AM,38.484,43.272,226.0
19661,06/22/21 08:14:05 AM,32.472,37.260,228.8
19662,06/22/21 08:15:05 AM,25.236,33.660,234.5
19663,06/22/21 08:16:05 AM,26.460,30.060,238.7
19664,06/22/21 08:17:05 AM,22.860,25.236,238.7
19665,06/22/21 08:18:05 AM,24.048,30.060,230.2
19666,06/22/21 08:19:05 AM,24.048,32.472,214.8
19667,06/22/21 08:20:05 AM,31.248,38.484,206.4
19668,06/22/21 08:21:05 AM,27.648,33.660,202.2
19669,06/22/21 08:22:05 AM,31.248,39.672,195.1
19670,06/22/21 08:23:05 AM,34.848,50.508,196.5
19671,06/22/21 08:24:05 AM,32.472,40.860,230.2
19672,06/22/21 08:25:05 AM,28.872,34.848,245.7
19673,06/22/21 08:26:05 AM,34.848,45.684,241.5
19674,06/22/21 08:27:05 AM,31.248,45.684,228.8
19675,06/22/21 08:28:05 AM,25.236,32.472,199.4
19676,06/22/21 08:29:05 AM,25.236,31.248,195.1
19677,06/22/21 08:30:05 AM,25.236,31.248,210.6
19678,06/22/21 08:31:05 AM,30.060,33.660,221.8
19679,06/22/21 08:32:05 AM,30.060,40.860,199.4
19680,06/22/21 08:33:05 AM,32.472,42.084,203.6
19681,06/22/21 08:34:05 AM,34.848,45.684,220.4
19682,06/22/21 08:35:05 AM,40.860,50.508,220.4
19683,06/22/21 08:36:05 AM,33.660,54.108,183.9
19684,06/22/21 08:37:05 AM,14.436,20.448,179.7
19685,06/22/21 08:38:05 AM,27.648,34.848,193.7
19686,06/22/21 08:39:05 AM,34.848,38.484,209.2
19687,06/22/21 08:40:05 AM,40.860,56.520,224.6
19688,06/22/21 08:41:05 AM,37.260,48.096,219.0
19689,06/22/21 08:42:05 AM,30.060,39.672,206.4
19690,06/22/21 08:43:05 AM,30.060,39.672,226.0
19691,06/22/21 08:44:05 AM,32.472,36.072,230.2
19692,06/22/21 08:45:05 AM,38.484,44.496,212.0
19693,06/22/21 08:46:05 AM,36.072,42.084,235.9
19694,06/22/21 08:47:05 AM,30.060,37.260,226.0
19695,06/22/21 08:48:05 AM,32.472,51.696,237.3
19696,06/22/21 08:49:05 AM,28.872,38.484,230.2
19697,06/22/21 08:50:05 AM,34.848,45.684,244.3
19698,06/22/21 08:51:05 AM,42.084,48.096,251.3
19699,06/22/21 08:52:05 AM,31.248,43.272,227.4
19700,06/22/21 08:53:05 AM,18.036,22.860,203.6
19701,06/22/21 08:54:05 AM,22.860,31.248,193.7
19702,06/22/21 08:55:05 AM,32.472,38.484,216.2
19703,06/22/21 08:56:05 AM,26.460,31.248,227.4
19704,06/22/21 08:57:05 AM,28.872,34.848,237.3
19705,06/22/21 08:58:05 AM,26.460,33.660,235.9
19706,06/22/21 08:59:05 AM,32.472,39.672,235.9
19707,06/22/21 09:00:05 AM,33.660,43.272,221.8
19708,06/22/21 09:01:05 AM,37.260,42.084,224.6
19709,06/22/21 09:02:05 AM,24.048,30.060,230.2
19710,06/22/21 09:03:05 AM,33.660,40.860,205.0
19711,06/22/21 09:04:05 AM,37.260,48.096,193.7
19712,06/22/21 09:05:05 AM,28.872,38.484,212.0
19713,06/22/21 09:06:05 AM,25.236,31.248,223.2
19714,06/22/21 09:07:05 AM,24.048,30.060,228.8
19715,06/22/21 09:08:05 AM,20.448,26.460,227.4
19716,06/22/21 09:09:05 AM,16.848,26.460,237.3
19717,06/22/21 09:10:05 AM,27.648,34.848,244.3
19718,06/22/21 09:11:05 AM,22.860,33.660,242.9
19719,06/22/21 09:12:05 AM,30.060,38.484,256.9
19720,06/22/21 09:13:05 AM,22.860,28.872,242.9
19721,06/22/21 09:14:05 AM,24.048,28.872,233.1
19722,06/22/21 09:15:05 AM,31.248,37.260,224.6
19723,06/22/21 09:16:05 AM,34.848,43.272,231.6
19724,06/22/21 09:17:05 AM,28.872,33.660,226.0
19725,06/22/21 09:18:05 AM,30.060,37.260,217.6
19726,06/22/21 09:19:05 AM,25.236,32.472,217.6
19727,06/22/21 09:20:05 AM,25.236,30.060,234.5
19728,06/22/21 09:21:05 AM,30.060,34.848,234.5
19729,06/22/21 09:22:05 AM,30.060,39.672,254.1
19730,06/22/21 09:23:05 AM,38.484,43.272,258.3
19731,06/22/21 09:24:05 AM,32.472,42.084,252.7
19732,06/22/21 09:25:05 AM,26.460,34.848,252.7
19733,06/22/21 09:26:05 AM,25.236,31.248,233.1
19734,06/22/21 09:27:05 AM,19.224,30.060,252.7
19735,06/22/21 09:28:05 AM,30.060,40.860,263.9
19736,06/22/21 09:29:05 AM,33.660,43.272,268.1
19737,06/22/21 09:30:05 AM,26.460,33.660,254.1
19738,06/22/21 09:31:05 AM,24.048,28.872,238.7
19739,06/22/21 09:32:05 AM,21.636,27.648,216.2
19740,06/22/21 09:33:05 AM,36.072,48.096,213.4
19741,06/22/21 09:34:05 AM,38.484,43.272,217.6
19742,06/22/21 09:35:05 AM,37.260,43.272,226.0
19743,06/22/21 09:36:05 AM,36.072,43.272,234.5
19744,06/22/21 09:37:05 AM,36.072,43.272,230.2
19745,06/22/21 09:38:05 AM,32.472,36.072,228.8
19746,06/22/21 09:39:05 AM,31.248,38.484,227.4
19747,06/22/21 09:40:05 AM,22.860,27.648,234.5
19748,06/22/21 09:41:05 AM,24.048,28.872,238.7
19749,06/22/21 09:42:05 AM,27.648,32.472,237.3
19750,06/22/21 09:43:05 AM,25.236,31.248,221.8
19751,06/22/21 09:44:05 AM,28.872,36.072,217.6
19752,06/22/21 09:45:05 AM,31.248,38.484,224.6
19753,06/22/21 09:46:05 AM,26.460,30.060,235.9
19754,06/22/21 09:47:05 AM,21.636,31.248,212.0
19755,06/22/21 09:48:05 AM,31.248,34.848,233.1
19756,06/22/21 09:49:05 AM,30.060,34.848,234.5
19757,06/22/21 09:50:05 AM,26.460,28.872,234.5
19758,06/22/21 09:51:05 AM,31.248,39.672,213.4
19759,06/22/21 09:52:05 AM,24.048,37.260,196.5
19760,06/22/21 09:53:05 AM,21.636,30.060,210.6
19761,06/22/21 09:54:05 AM,16.848,24.048,228.8
19762,06/22/21 09:55:05 AM,15.624,20.448,228.8
19763,06/22/21 09:56:05 AM,21.636,27.648,206.4
19764,06/22/21 09:57:05 AM,20.448,32.472,172.7
19765,06/22/21 09:58:05 AM,21.636,44.496,151.6
19766,06/22/21 09:59:05 AM,22.860,40.860,175.5
19767,06/22/21 10:00:05 AM,20.448,27.648,200.8
19768,06/22/21 10:01:05 AM,27.648,34.848,237.3
19769,06/22/21 10:02:05 AM,20.448,22.860,238.7
19770,06/22/21 10:03:05 AM,20.448,26.460,203.6
19771,06/22/21 10:04:05 AM,22.860,26.460,217.6
19772,06/22/21 10:05:05 AM,15.624,24.048,185.3
19773,06/22/21 10:06:05 AM,18.036,24.048,193.7
19774,06/22/21 10:07:05 AM,15.624,18.036,189.5
19775,06/22/21 10:08:05 AM,14.436,19.224,214.8
19776,06/22/21 10:09:05 AM,18.036,20.448,227.4
19777,06/22/21 10:10:05 AM,20.448,24.048,224.6
19778,06/22/21 10:11:05 AM,16.848,21.636,214.8
19779,06/22/21 10:12:05 AM,18.036,20.448,219.0
19780,06/22/21 10:13:05 AM,16.848,19.224,203.6
19781,06/22/21 10:14:05 AM,16.848,19.224,202.2
19782,06/22/21 10:15:05 AM,14.436,18.036,192.3
19783,06/22/21 10:16:05 AM,10.836,12.024,212.0
19784,06/22/21 10:17:05 AM,15.624,19.224,254.1
19785,06/22/21 10:18:05 AM,14.436,20.448,255.5
19786,06/22/21 10:19:05 AM,13.212,16.848,240.1
19787,06/22/21 10:20:05 AM,19.224,22.860,234.5
19788,06/22/21 10:21:05 AM,19.224,21.636,252.7
19789,06/22/21 10:22:05 AM,20.448,24.048,249.9
19790,06/22/21 10:23:05 AM,15.624,16.848,245.7
19791,06/22/21 10:24:05 AM,12.024,16.848,259.7
19792,06/22/21 10:25:05 AM,6.012,10.836,327.1
19793,06/22/21 10:26:05 AM,15.624,22.860,196.5
19794,06/22/21 10:27:05 AM,14.436,18.036,241.5
19795,06/22/21 10:28:05 AM,15.624,19.224,231.6
19796,06/22/21 10:29:05 AM,18.036,26.460,241.5
19797,06/22/21 10:30:05 AM,24.048,30.060,233.1
19798,06/22/21 10:31:05 AM,19.224,26.460,223.2
19799,06/22/21 10:32:05 AM,16.848,20.448,226.0
19800,06/22/21 10:33:05 AM,22.860,28.872,223.2
19801,06/22/21 10:34:05 AM,24.048,30.060,223.2
19802,06/22/21 10:35:05 AM,21.636,31.248,189.5
19803,06/22/21 10:36:05 AM,24.048,28.872,192.3
19804,06/22/21 10:37:05 AM,27.648,38.484,188.1
19805,06/22/21 10:38:05 AM,25.236,31.248,220.4
19806,06/22/21 10:39:05 AM,24.048,28.872,214.8
19807,06/22/21 10:40:05 AM,25.236,31.248,212.0
19808,06/22/21 10:41:05 AM,25.236,30.060,203.6
19809,06/22/21 10:42:05 AM,21.636,25.236,207.8
19810,06/22/21 10:43:05 AM,20.448,24.048,223.2
19811,06/22/21 10:44:05 AM,27.648,32.472,233.1
19812,06/22/21 10:45:05 AM,21.636,30.060,198.0
19813,06/22/21 10:46:05 AM,30.060,34.848,192.3
19814,06/22/21 10:47:05 AM,25.236,31.248,216.2
19815,06/22/21 10:48:05 AM,25.236,31.248,203.6
19816,06/22/21 10:49:05 AM,21.636,26.460,203.6
19817,06/22/21 10:50:05 AM,27.648,34.848,206.4
19818,06/22/21 10:51:05 AM,24.048,28.872,202.2
19819,06/22/21 10:52:05 AM,31.248,36.072,207.8
19820,06/22/21 10:53:05 AM,32.472,38.484,216.2
19821,06/22/21 10:54:05 AM,27.648,32.472,210.6
19822,06/22/21 10:55:05 AM,27.648,39.672,195.1
19823,06/22/21 10:56:05 AM,30.060,36.072,212.0
19824,06/22/21 10:57:05 AM,26.460,31.248,198.0
19825,06/22/21 10:58:05 AM,28.872,34.848,200.8
19826,06/22/21 10:59:05 AM,30.060,39.672,189.5
19827,06/22/21 11:00:05 AM,26.460,34.848,214.8
19828,06/22/21 11:01:05 AM,27.648,34.848,205.0
19829,06/22/21 11:02:05 AM,31.248,40.860,198.0
19830,06/22/21 11:03:05 AM,28.872,33.660,205.0
19831,06/22/21 11:04:05 AM,24.048,30.060,203.6
19832,06/22/21 11:05:05 AM,25.236,33.660,179.7
19833,06/22/21 11:06:05 AM,26.460,32.472,205.0
19834,06/22/21 11:07:05 AM,28.872,32.472,216.2
19835,06/22/21 11:08:05 AM,36.072,40.860,226.0
19836,06/22/21 11:09:05 AM,30.060,37.260,192.3
19837,06/22/21 11:10:05 AM,28.872,36.072,210.6
19838,06/22/21 11:11:05 AM,39.672,45.684,219.0
19839,06/22/21 11:12:05 AM,36.072,45.684,216.2
19840,06/22/21 11:13:05 AM,36.072,44.496,196.5
19841,06/22/21 11:14:05 AM,36.072,49.284,214.8
19842,06/22/21 11:15:05 AM,39.672,44.496,217.6
19843,06/22/21 11:16:05 AM,32.472,37.260,207.8
19844,06/22/21 11:17:05 AM,31.248,38.484,202.2
19845,06/22/21 11:18:05 AM,32.472,48.096,207.8
19846,06/22/21 11:19:05 AM,37.260,44.496,213.4
19847,06/22/21 11:20:05 AM,31.248,39.672,220.4
19848,06/22/21 11:21:05 AM,34.848,39.672,209.2
19849,06/22/21 11:22:05 AM,36.072,44.496,212.0
19850,06/22/21 11:23:05 AM,26.460,31.248,207.8
19851,06/22/21 11:24:05 AM,30.060,36.072,202.2
19852,06/22/21 11:25:05 AM,34.848,39.672,182.5
19853,06/22/21 11:26:05 AM,38.484,45.684,196.5
19854,06/22/21 11:27:05 AM,37.260,43.272,219.0
19855,06/22/21 11:28:05 AM,39.672,46.872,200.8
19856,06/22/21 11:29:05 AM,36.072,48.096,182.5
19857,06/22/21 11:30:05 AM,40.860,45.684,186.7
19858,06/22/21 11:31:05 AM,36.072,42.084,183.9
19859,06/22/21 11:32:05 AM,34.848,39.672,185.3
19860,06/22/21 11:33:05 AM,34.848,39.672,217.6
19861,06/22/21 11:34:05 AM,34.848,42.084,198.0
19862,06/22/21 11:35:05 AM,34.848,45.684,185.3
19863,06/22/21 11:36:05 AM,34.848,39.672,214.8
19864,06/22/21 11:37:05 AM,42.084,48.096,209.2
19865,06/22/21 11:38:05 AM,38.484,49.284,210.6
19866,06/22/21 11:39:05 AM,39.672,43.272,209.2
19867,06/22/21 11:40:05 AM,33.660,42.084,210.6
19868,06/22/21 11:41:05 AM,38.484,50.508,203.6
19869,06/22/21 11:42:05 AM,37.260,52.884,200.8
19870,06/22/21 11:43:05 AM,39.672,45.684,213.4
19871,06/22/21 11:44:05 AM,37.260,42.084,213.4
19872,06/22/21 11:45:05 AM,40.860,49.284,192.3
19873,06/22/21 11:46:05 AM,39.672,45.684,190.9
19874,06/22/21 11:47:05 AM,45.684,55.296,210.6
19875,06/22/21 11:48:05 AM,48.096,52.884,212.0
19876,06/22/21 11:49:05 AM,43.272,52.884,205.0
19877,06/22/21 11:50:05 AM,40.860,49.284,203.6
19878,06/22/21 11:51:05 AM,39.672,49.284,196.5
19879,06/22/21 11:52:05 AM,38.484,45.684,196.5
19880,06/22/21 11:53:05 AM,32.472,37.260,196.5
19881,06/22/21 11:54:05 AM,37.260,46.872,182.5
19882,06/22/21 11:55:05 AM,34.848,45.684,190.9
19883,06/22/21 11:56:05 AM,38.484,45.684,196.5
19884,06/22/21 11:57:05 AM,39.672,48.096,182.5
19885,06/22/21 11:58:05 AM,40.860,49.284,192.3
19886,06/22/21 11:59:05 AM,44.496,56.520,192.3
19887,06/22/21 12:00:05 PM,38.484,43.272,196.5
19888,06/22/21 12:01:05 PM,40.860,48.096,213.4
19889,06/22/21 12:02:05 PM,43.272,52.884,205.0
19890,06/22/21 12:03:05 PM,37.260,46.872,207.8
19891,06/22/21 12:04:05 PM,40.860,51.696,200.8
19892,06/22/21 12:05:05 PM,42.084,46.872,203.6
19893,06/22/21 12:06:05 PM,43.272,50.508,198.0
19894,06/22/21 12:07:05 PM,45.684,51.696,196.5
19895,06/22/21 12:08:05 PM,49.284,63.720,195.1
19896,06/22/21 12:09:05 PM,48.096,54.108,199.4
19897,06/22/21 12:10:05 PM,49.284,68.544,195.1
19898,06/22/21 12:11:05 PM,51.696,66.132,193.7
19899,06/22/21 12:12:05 PM,38.484,49.284,195.1
19900,06/22/21 12:13:05 PM,49.284,67.320,195.1
19901,06/22/21 12:14:05 PM,46.872,56.520,186.7
19902,06/22/21 12:15:05 PM,46.872,55.296,178.3
19903,06/22/21 12:16:05 PM,51.696,62.532,186.7
19904,06/22/21 12:17:05 PM,42.084,51.696,195.1
19905,06/22/21 12:18:05 PM,33.660,39.672,206.4
19906,06/22/21 12:19:05 PM,38.484,49.284,206.4
19907,06/22/21 12:20:05 PM,44.496,56.520,195.1
19908,06/22/21 12:21:05 PM,50.508,66.132,195.1
19909,06/22/21 12:22:05 PM,56.520,69.732,200.8
19910,06/22/21 12:23:05 PM,49.284,58.896,193.7
19911,06/22/21 12:24:05 PM,55.296,67.320,199.4
19912,06/22/21 12:25:05 PM,54.108,66.132,193.7
19913,06/22/21 12:26:05 PM,56.520,66.132,199.4
19914,06/22/21 12:27:05 PM,49.284,62.532,199.4
19915,06/22/21 12:28:05 PM,48.096,58.896,185.3
19916,06/22/21 12:29:05 PM,57.708,62.532,195.1
19917,06/22/21 12:30:05 PM,48.096,58.896,200.8
19918,06/22/21 12:31:05 PM,42.084,46.872,203.6
19919,06/22/21 12:32:05 PM,50.508,60.120,192.3
19920,06/22/21 12:33:05 PM,46.872,54.108,193.7
19921,06/22/21 12:34:05 PM,46.872,57.708,206.4
19922,06/22/21 12:35:05 PM,48.096,55.296,205.0
19923,06/22/21 12:36:05 PM,40.860,49.284,203.6
19924,06/22/21 12:37:05 PM,44.496,61.308,195.1
19925,06/22/21 12:38:05 PM,45.684,54.108,192.3
19926,06/22/21 12:39:05 PM,50.508,70.920,205.0
19927,06/22/21 12:40:05 PM,50.508,61.308,226.0
19928,06/22/21 12:41:05 PM,42.084,49.284,214.8
19929,06/22/21 12:42:05 PM,42.084,50.508,186.7
19930,06/22/21 12:43:05 PM,45.684,54.108,189.5
19931,06/22/21 12:44:05 PM,46.872,64.908,207.8
19932,06/22/21 12:45:05 PM,54.108,64.908,202.2
19933,06/22/21 12:46:05 PM,45.684,57.708,200.8
19934,06/22/21 12:47:05 PM,52.884,67.320,205.0
19935,06/22/21 12:48:05 PM,51.696,61.308,199.4
19936,06/22/21 12:49:05 PM,55.296,63.720,199.4
19937,06/22/21 12:50:05 PM,51.696,68.544,205.0
19938,06/22/21 12:51:05 PM,45.684,58.896,206.4
19939,06/22/21 12:52:05 PM,50.508,66.132,202.2
19940,06/22/21 12:53:05 PM,55.296,62.532,202.2
19941,06/22/21 12:54:05 PM,48.096,58.896,210.6
19942,06/22/21 12:55:05 PM,50.508,67.320,199.4
19943,06/22/21 12:56:05 PM,54.108,66.132,198.0
19944,06/22/21 12:57:05 PM,51.696,58.896,202.2
19945,06/22/21 12:58:05 PM,60.120,69.732,207.8
19946,06/22/21 12:59:05 PM,52.884,61.308,205.0
19947,06/22/21 01:00:05 PM,46.872,55.296,210.6
19948,06/22/21 01:01:05 PM,54.108,72.144,203.6
19949,06/22/21 01:02:05 PM,52.884,61.308,210.6
19950,06/22/21 01:03:05 PM,52.884,61.308,206.4
19951,06/22/21 01:04:05 PM,49.284,55.296,203.6
19952,06/22/21 01:05:05 PM,57.708,72.144,223.2
19953,06/22/21 01:06:05 PM,61.308,75.744,216.2
19954,06/22/21 01:07:05 PM,55.296,61.308,199.4
19955,06/22/21 01:08:05 PM,58.896,70.920,207.8
19956,06/22/21 01:09:05 PM,52.884,62.532,210.6
19957,06/22/21 01:10:05 PM,55.296,63.720,203.6
19958,06/22/21 01:11:05 PM,57.708,67.320,203.6
19959,06/22/21 01:12:05 PM,52.884,64.908,203.6
19960,06/22/21 01:13:05 PM,50.508,64.908,206.4
19961,06/22/21 01:14:05 PM,57.708,69.732,205.0
19962,06/22/21 01:15:05 PM,57.708,69.732,196.5
19963,06/22/21 01:16:05 PM,50.508,61.308,205.0
19964,06/22/21 01:17:05 PM,52.884,66.132,200.8
19965,06/22/21 01:18:05 PM,51.696,56.520,202.2
19966,06/22/21 01:19:05 PM,50.508,60.120,198.0
19967,06/22/21 01:20:05 PM,56.520,62.532,202.2
19968,06/22/21 01:21:05 PM,49.284,55.296,207.8
19969,06/22/21 01:22:05 PM,51.696,57.708,216.2
19970,06/22/21 01:23:05 PM,55.296,69.732,193.7
19971,06/22/21 01:24:05 PM,55.296,64.908,195.1
19972,06/22/21 01:25:05 PM,44.496,52.884,200.8
19973,06/22/21 01:26:05 PM,55.296,62.532,195.1
19974,06/22/21 01:27:05 PM,49.284,60.120,200.8
19975,06/22/21 01:28:05 PM,57.708,74.556,203.6
19976,06/22/21 01:29:05 PM,51.696,58.896,209.2
19977,06/22/21 01:30:05 PM,48.096,57.708,209.2
19978,06/22/21 01:31:05 PM,51.696,66.132,200.8
19979,06/22/21 01:32:05 PM,50.508,57.708,205.0
19980,06/22/21 01:33:05 PM,50.508,62.532,192.3
19981,06/22/21 01:34:05 PM,46.872,55.296,192.3
19982,06/22/21 01:35:05 PM,60.120,70.920,203.6
19983,06/22/21 01:36:05 PM,49.284,58.896,198.0
19984,06/22/21 01:37:05 PM,51.696,57.708,205.0
19985,06/22/21 01:38:05 PM,57.708,68.544,203.6
19986,06/22/21 01:39:05 PM,60.120,68.544,203.6
19987,06/22/21 01:40:05 PM,60.120,68.544,210.6
19988,06/22/21 01:41:05 PM,50.508,58.896,202.2
19989,06/22/21 01:42:05 PM,54.108,70.920,193.7
19990,06/22/21 01:43:05 PM,56.520,72.144,196.5
19991,06/22/21 01:44:05 PM,49.284,72.144,192.3
19992,06/22/21 01:45:05 PM,45.684,54.108,198.0
19993,06/22/21 01:46:05 PM,49.284,56.520,195.1
19994,06/22/21 01:47:05 PM,52.884,66.132,217.6
19995,06/22/21 01:48:05 PM,55.296,67.320,219.0
19996,06/22/21 01:49:05 PM,54.108,62.532,221.8
19997,06/22/21 01:50:05 PM,51.696,60.120,213.4
19998,06/22/21 01:51:05 PM,51.696,58.896,205.0
19999,06/22/21 01:52:05 PM,52.884,64.908,212.0
20000,06/22/21 01:53:05 PM,48.096,58.896,202.2
20001,06/22/21 01:54:05 PM,46.872,54.108,209.2
20002,06/22/21 01:55:05 PM,52.884,76.932,205.0
20003,06/22/21 01:56:05 PM,62.532,76.932,214.8
20004,06/22/21 01:57:05 PM,58.896,74.556,209.2
20005,06/22/21 01:58:05 PM,51.696,57.708,214.8
20006,06/22/21 01:59:05 PM,54.108,64.908,224.6
20007,06/22/21 02:00:05 PM,44.496,52.884,217.6
20008,06/22/21 02:01:05 PM,46.872,55.296,203.6
20009,06/22/21 02:02:05 PM,51.696,68.544,210.6
20010,06/22/21 02:03:05 PM,56.520,67.320,209.2
20011,06/22/21 02:04:05 PM,51.696,62.532,213.4
20012,06/22/21 02:05:05 PM,55.296,64.908,200.8
20013,06/22/21 02:06:05 PM,55.296,64.908,199.4
20014,06/22/21 02:07:05 PM,56.520,66.132,213.4
20015,06/22/21 02:08:05 PM,55.296,62.532,210.6
20016,06/22/21 02:09:05 PM,54.108,61.308,207.8
20017,06/22/21 02:10:05 PM,51.696,60.120,216.2
20018,06/22/21 02:11:05 PM,55.296,78.156,206.4
20019,06/22/21 02:12:05 PM,50.508,62.532,203.6
20020,06/22/21 02:13:05 PM,52.884,58.896,206.4
20021,06/22/21 02:14:05 PM,52.884,68.544,214.8
20022,06/22/21 02:15:05 PM,56.520,66.132,219.0
20023,06/22/21 02:16:05 PM,57.708,70.920,212.0
20024,06/22/21 02:17:05 PM,58.896,68.544,205.0
20025,06/22/21 02:18:05 PM,51.696,58.896,212.0
20026,06/22/21 02:19:05 PM,55.296,70.920,196.5
20027,06/22/21 02:20:05 PM,56.520,66.132,196.5
20028,06/22/21 02:21:05 PM,63.720,78.156,198.0
20029,06/22/21 02:22:05 PM,61.308,79.344,214.8
20030,06/22/21 02:23:05 PM,60.120,82.944,209.2
20031,06/22/21 02:24:05 PM,62.532,72.144,220.4
20032,06/22/21 02:25:05 PM,57.708,69.732,214.8
20033,06/22/21 02:26:05 PM,60.120,68.544,223.2
20034,06/22/21 02:27:05 PM,61.308,70.920,217.6
20035,06/22/21 02:28:05 PM,56.520,72.144,217.6
20036,06/22/21 02:29:05 PM,61.308,73.332,212.0
20037,06/22/21 02:30:05 PM,66.132,76.932,217.6
20038,06/22/21 02:31:05 PM,58.896,70.920,219.0
20039,06/22/21 02:32:05 PM,57.708,69.732,217.6
20040,06/22/21 02:33:05 PM,61.308,75.744,205.0
20041,06/22/21 02:34:05 PM,56.520,68.544,216.2
20042,06/22/21 02:35:05 PM,54.108,60.120,212.0
20043,06/22/21 02:36:05 PM,56.520,64.908,209.2
20044,06/22/21 02:37:05 PM,61.308,70.920,223.2
20045,06/22/21 02:38:05 PM,61.308,70.920,219.0
20046,06/22/21 02:39:05 PM,52.884,62.532,205.0
20047,06/22/21 02:40:05 PM,54.108,66.132,193.7
20048,06/22/21 02:41:05 PM,55.296,66.132,198.0
20049,06/22/21 02:42:05 PM,46.872,57.708,193.7
20050,06/22/21 02:43:05 PM,55.296,64.908,195.1
20051,06/22/21 02:44:05 PM,44.496,52.884,209.2
20052,06/22/21 02:45:05 PM,54.108,66.132,205.0
20053,06/22/21 02:46:05 PM,63.720,74.556,193.7
20054,06/22/21 02:47:05 PM,60.120,70.920,202.2
20055,06/22/21 02:48:05 PM,56.520,67.320,205.0
20056,06/22/21 02:49:05 PM,55.296,68.544,213.4
20057,06/22/21 02:50:05 PM,50.508,57.708,214.8
20058,06/22/21 02:51:05 PM,51.696,62.532,205.0
20059,06/22/21 02:52:05 PM,60.120,70.920,216.2
20060,06/22/21 02:53:05 PM,58.896,75.744,221.8
20061,06/22/21 02:54:05 PM,63.720,75.744,214.8
20062,06/22/21 02:55:05 PM,57.708,64.908,212.0
20063,06/22/21 02:56:05 PM,58.896,67.320,209.2
20064,06/22/21 02:57:05 PM,56.520,66.132,206.4
20065,06/22/21 02:58:05 PM,51.696,58.896,198.0
20066,06/22/21 02:59:05 PM,49.284,63.720,192.3
20067,06/22/21 03:00:05 PM,57.708,74.556,203.6
20068,06/22/21 03:01:05 PM,63.720,74.556,205.0
20069,06/22/21 03:02:05 PM,62.532,78.156,210.6
20070,06/22/21 03:03:05 PM,58.896,70.920,206.4
20071,06/22/21 03:04:05 PM,54.108,63.720,212.0
20072,06/22/21 03:05:05 PM,51.696,58.896,209.2
20073,06/22/21 03:06:05 PM,57.708,70.920,219.0
20074,06/22/21 03:07:05 PM,54.108,63.720,213.4
20075,06/22/21 03:08:05 PM,60.120,69.732,216.2
20076,06/22/21 03:09:05 PM,54.108,67.320,200.8
20077,06/22/21 03:10:05 PM,62.532,70.920,207.8
20078,06/22/21 03:11:05 PM,61.308,67.320,207.8
20079,06/22/21 03:12:05 PM,57.708,69.732,200.8
20080,06/22/21 03:13:05 PM,58.896,64.908,209.2
20081,06/22/21 03:14:05 PM,55.296,64.908,209.2
20082,06/22/21 03:15:05 PM,57.708,72.144,206.4
20083,06/22/21 03:16:05 PM,52.884,64.908,199.4
20084,06/22/21 03:17:05 PM,51.696,57.708,203.6
20085,06/22/21 03:18:05 PM,50.508,58.896,205.0
20086,06/22/21 03:19:05 PM,50.508,60.120,210.6
20087,06/22/21 03:20:05 PM,60.120,75.744,199.4
20088,06/22/21 03:21:05 PM,57.708,72.144,200.8
20089,06/22/21 03:22:05 PM,55.296,63.720,203.6
20090,06/22/21 03:23:05 PM,54.108,66.132,209.2
20091,06/22/21 03:24:05 PM,55.296,63.720,203.6
20092,06/22/21 03:25:05 PM,52.884,61.308,202.2
20093,06/22/21 03:26:05 PM,57.708,69.732,207.8
20094,06/22/21 03:27:05 PM,56.520,62.532,206.4
20095,06/22/21 03:28:05 PM,58.896,66.132,193.7
