"Título de trazado: 20682650"
"N.º","Fecha Tiempo, GMT-03:00","Velocidad del viento, km/hr (LGR S/N: 20682650, SEN S/N: 20679483, LBL: Km/h)","Velocidad de Ráfagas, km/hr (LGR S/N: 20682650, SEN S/N: 20679483, LBL: Km/h)","Dirección del viento, ø (LGR S/N: 20682650, SEN S/N: 20679483, LBL: N-S)"
47976,04/15/20 04:27:00 PM,9.612,12.024,139.0
47977,04/15/20 04:28:00 PM,3.600,4.824,139.0
47978,04/15/20 04:29:00 PM,6.012,12.024,136.2
47979,04/15/20 04:30:00 PM,10.836,14.436,129.2
47980,04/15/20 04:31:00 PM,6.012,8.424,140.4
47981,04/15/20 04:32:00 PM,9.612,13.212,144.6
47982,04/15/20 04:33:00 PM,12.024,16.848,172.7
47983,04/15/20 04:34:00 PM,10.836,13.212,165.7
47984,04/15/20 04:35:00 PM,10.836,15.624,151.6
47985,04/15/20 04:36:00 PM,8.424,14.436,133.4
47986,04/15/20 04:37:00 PM,13.212,16.848,116.5
47987,04/15/20 04:38:00 PM,8.424,10.836,115.1
47988,04/15/20 04:39:00 PM,6.012,8.424,119.3
47989,04/15/20 04:40:00 PM,10.836,13.212,181.1
47990,04/15/20 04:41:00 PM,6.012,8.424,162.9
47991,04/15/20 04:42:00 PM,9.612,16.848,157.2
47992,04/15/20 04:43:00 PM,14.436,18.036,150.2
47993,04/15/20 04:44:00 PM,12.024,15.624,160.0
47994,04/15/20 04:45:00 PM,7.200,12.024,153.0
47995,04/15/20 04:46:00 PM,8.424,12.024,182.5
47996,04/15/20 04:47:00 PM,8.424,9.612,199.4
47997,04/15/20 04:48:00 PM,7.200,12.024,217.6
47998,04/15/20 04:49:00 PM,12.024,13.212,268.1
47999,04/15/20 04:50:00 PM,7.200,9.612,286.4
48000,04/15/20 04:51:00 PM,4.824,6.012,286.4
48001,04/15/20 04:52:00 PM,3.600,6.012,283.6
48002,04/15/20 04:53:00 PM,3.600,6.012,265.3
48003,04/15/20 04:54:00 PM,2.412,4.824,259.7
48004,04/15/20 04:55:00 PM,6.012,13.212,262.5
48005,04/15/20 04:56:00 PM,16.848,26.460,256.9
48006,04/15/20 04:57:00 PM,18.036,27.648,271.0
48007,04/15/20 04:58:00 PM,21.636,26.460,318.7
48008,04/15/20 04:59:00 PM,21.636,32.472,325.7
48009,04/15/20 05:00:00 PM,27.648,32.472,322.9
48010,04/15/20 05:01:00 PM,31.248,37.260,328.5
48011,04/15/20 05:02:00 PM,26.460,33.660,317.3
48012,04/15/20 05:03:00 PM,20.448,36.072,334.1
48013,04/15/20 05:04:00 PM,28.872,36.072,351.0
48014,04/15/20 05:05:00 PM,28.872,36.072,339.7
48015,04/15/20 05:06:00 PM,26.460,33.660,335.5
48016,04/15/20 05:07:00 PM,24.048,31.248,321.5
48017,04/15/20 05:08:00 PM,20.448,26.460,320.1
48018,04/15/20 05:09:00 PM,27.648,34.848,335.5
48019,04/15/20 05:10:00 PM,28.872,33.660,325.7
48020,04/15/20 05:11:00 PM,38.484,48.096,311.7
48021,04/15/20 05:12:00 PM,34.848,44.496,320.1
48022,04/15/20 05:13:00 PM,34.848,42.084,315.9
48023,04/15/20 05:14:00 PM,30.060,33.660,322.9
48024,04/15/20 05:15:00 PM,36.072,43.272,331.3
48025,04/15/20 05:16:00 PM,34.848,42.084,336.9
48026,04/15/20 05:17:00 PM,43.272,49.284,335.5
48027,04/15/20 05:18:00 PM,36.072,39.672,332.7
48028,04/15/20 05:19:00 PM,32.472,38.484,322.9
48029,04/15/20 05:20:00 PM,25.236,28.872,320.1
48030,04/15/20 05:21:00 PM,26.460,30.060,327.1
48031,04/15/20 05:22:00 PM,33.660,38.484,324.3
48032,04/15/20 05:23:00 PM,38.484,48.096,335.5
48033,04/15/20 05:24:00 PM,34.848,42.084,342.6
48034,04/15/20 05:25:00 PM,34.848,40.860,336.9
48035,04/15/20 05:26:00 PM,37.260,44.496,335.5
48036,04/15/20 05:27:00 PM,38.484,44.496,342.6
48037,04/15/20 05:28:00 PM,39.672,45.684,344.0
48038,04/15/20 05:29:00 PM,37.260,44.496,334.1
48039,04/15/20 05:30:00 PM,38.484,45.684,332.7
48040,04/15/20 05:31:00 PM,33.660,40.860,327.1
48041,04/15/20 05:32:00 PM,32.472,42.084,324.3
48042,04/15/20 05:33:00 PM,32.472,42.084,325.7
48043,04/15/20 05:34:00 PM,33.660,43.272,334.1
48044,04/15/20 05:35:00 PM,36.072,42.084,338.3
48045,04/15/20 05:36:00 PM,40.860,44.496,322.9
48046,04/15/20 05:37:00 PM,37.260,42.084,334.1
48047,04/15/20 05:38:00 PM,39.672,45.684,342.6
48048,04/15/20 05:39:00 PM,32.472,39.672,328.5
48049,04/15/20 05:40:00 PM,31.248,34.848,335.5
48050,04/15/20 05:41:00 PM,27.648,32.472,332.7
48051,04/15/20 05:42:00 PM,30.060,36.072,322.9
48052,04/15/20 05:43:00 PM,28.872,36.072,328.5
48053,04/15/20 05:44:00 PM,32.472,38.484,329.9
48054,04/15/20 05:45:00 PM,36.072,42.084,322.9
48055,04/15/20 05:46:00 PM,31.248,36.072,324.3
48056,04/15/20 05:47:00 PM,40.860,46.872,331.3
48057,04/15/20 05:48:00 PM,39.672,45.684,327.1
48058,04/15/20 05:49:00 PM,39.672,45.684,327.1
48059,04/15/20 05:50:00 PM,43.272,49.284,325.7
48060,04/15/20 05:51:00 PM,37.260,40.860,334.1
48061,04/15/20 05:52:00 PM,32.472,38.484,331.3
48062,04/15/20 05:53:00 PM,32.472,37.260,320.1
48063,04/15/20 05:54:00 PM,36.072,40.860,317.3
48064,04/15/20 05:55:00 PM,36.072,42.084,313.1
48065,04/15/20 05:56:00 PM,37.260,42.084,314.5
48066,04/15/20 05:57:00 PM,34.848,42.084,339.7
48067,04/15/20 05:58:00 PM,32.472,39.672,341.2
48068,04/15/20 05:59:00 PM,36.072,43.272,339.7
48069,04/15/20 06:00:00 PM,33.660,44.496,341.2
48070,04/15/20 06:01:00 PM,34.848,38.484,327.1
48071,04/15/20 06:02:00 PM,33.660,39.672,332.7
48072,04/15/20 06:03:00 PM,43.272,51.696,328.5
48073,04/15/20 06:04:00 PM,40.860,48.096,320.1
48074,04/15/20 06:05:00 PM,32.472,48.096,336.9
48075,04/15/20 06:06:00 PM,39.672,43.272,335.5
48076,04/15/20 06:07:00 PM,36.072,46.872,332.7
48077,04/15/20 06:08:00 PM,36.072,43.272,327.1
48078,04/15/20 06:09:00 PM,34.848,42.084,318.7
48079,04/15/20 06:10:00 PM,40.860,46.872,322.9
48080,04/15/20 06:11:00 PM,34.848,40.860,334.1
48081,04/15/20 06:12:00 PM,37.260,44.496,334.1
48082,04/15/20 06:13:00 PM,36.072,42.084,325.7
48083,04/15/20 06:14:00 PM,34.848,38.484,315.9
48084,04/15/20 06:15:00 PM,34.848,43.272,332.7
48085,04/15/20 06:16:00 PM,43.272,51.696,328.5
48086,04/15/20 06:17:00 PM,36.072,44.496,321.5
48087,04/15/20 06:18:00 PM,31.248,38.484,321.5
48088,04/15/20 06:19:00 PM,31.248,40.860,327.1
48089,04/15/20 06:20:00 PM,34.848,42.084,321.5
48090,04/15/20 06:21:00 PM,43.272,50.508,314.5
48091,04/15/20 06:22:00 PM,36.072,46.872,324.3
48092,04/15/20 06:23:00 PM,37.260,43.272,335.5
48093,04/15/20 06:24:00 PM,36.072,40.860,336.9
48094,04/15/20 06:25:00 PM,40.860,51.696,329.9
48095,04/15/20 06:26:00 PM,44.496,50.508,327.1
48096,04/15/20 06:27:00 PM,43.272,46.872,328.5
48097,04/15/20 06:28:00 PM,36.072,42.084,331.3
48098,04/15/20 06:29:00 PM,39.672,44.496,335.5
48099,04/15/20 06:30:00 PM,46.872,52.884,338.3
48100,04/15/20 06:31:00 PM,46.872,54.108,344.0
48101,04/15/20 06:32:00 PM,38.484,45.684,338.3
48102,04/15/20 06:33:00 PM,37.260,42.084,331.3
48103,04/15/20 06:34:00 PM,36.072,44.496,325.7
48104,04/15/20 06:35:00 PM,39.672,45.684,331.3
48105,04/15/20 06:36:00 PM,34.848,40.860,336.9
48106,04/15/20 06:37:00 PM,33.660,43.272,327.1
48107,04/15/20 06:38:00 PM,34.848,43.272,334.1
48108,04/15/20 06:39:00 PM,40.860,46.872,332.7
48109,04/15/20 06:40:00 PM,45.684,52.884,341.2
48110,04/15/20 06:41:00 PM,44.496,51.696,331.3
48111,04/15/20 06:42:00 PM,38.484,45.684,327.1
48112,04/15/20 06:43:00 PM,36.072,43.272,329.9
48113,04/15/20 06:44:00 PM,38.484,48.096,338.3
48114,04/15/20 06:45:00 PM,37.260,46.872,346.8
48115,04/15/20 06:46:00 PM,36.072,40.860,327.1
48116,04/15/20 06:47:00 PM,43.272,51.696,335.5
48117,04/15/20 06:48:00 PM,39.672,48.096,325.7
48118,04/15/20 06:49:00 PM,39.672,49.284,327.1
48119,04/15/20 06:50:00 PM,40.860,50.508,332.7
48120,04/15/20 06:51:00 PM,39.672,43.272,325.7
48121,04/15/20 06:52:00 PM,44.496,51.696,324.3
48122,04/15/20 06:53:00 PM,39.672,44.496,325.7
48123,04/15/20 06:54:00 PM,36.072,42.084,331.3
48124,04/15/20 06:55:00 PM,38.484,46.872,318.7
48125,04/15/20 06:56:00 PM,38.484,51.696,325.7
48126,04/15/20 06:57:00 PM,44.496,50.508,325.7
48127,04/15/20 06:58:00 PM,46.872,52.884,329.9
48128,04/15/20 06:59:00 PM,42.084,48.096,324.3
48129,04/15/20 07:00:00 PM,38.484,45.684,318.7
48130,04/15/20 07:01:00 PM,40.860,49.284,321.5
48131,04/15/20 07:02:00 PM,39.672,45.684,322.9
48132,04/15/20 07:03:00 PM,34.848,42.084,327.1
48133,04/15/20 07:04:00 PM,37.260,44.496,332.7
48134,04/15/20 07:05:00 PM,36.072,43.272,332.7
48135,04/15/20 07:06:00 PM,36.072,42.084,332.7
48136,04/15/20 07:07:00 PM,44.496,54.108,329.9
48137,04/15/20 07:08:00 PM,43.272,49.284,328.5
48138,04/15/20 07:09:00 PM,42.084,48.096,331.3
48139,04/15/20 07:10:00 PM,43.272,50.508,334.1
48140,04/15/20 07:11:00 PM,48.096,56.520,332.7
48141,04/15/20 07:12:00 PM,43.272,50.508,331.3
48142,04/15/20 07:13:00 PM,43.272,48.096,322.9
48143,04/15/20 07:14:00 PM,36.072,43.272,332.7
48144,04/15/20 07:15:00 PM,34.848,40.860,329.9
48145,04/15/20 07:16:00 PM,40.860,45.684,327.1
48146,04/15/20 07:17:00 PM,38.484,44.496,336.9
48147,04/15/20 07:18:00 PM,36.072,42.084,334.1
48148,04/15/20 07:19:00 PM,38.484,45.684,339.7
48149,04/15/20 07:20:00 PM,43.272,49.284,338.3
48150,04/15/20 07:21:00 PM,46.872,51.696,334.1
48151,04/15/20 07:22:00 PM,40.860,48.096,329.9
48152,04/15/20 07:23:00 PM,43.272,50.508,334.1
48153,04/15/20 07:24:00 PM,37.260,45.684,336.9
48154,04/15/20 07:25:00 PM,37.260,42.084,336.9
48155,04/15/20 07:26:00 PM,34.848,42.084,331.3
48156,04/15/20 07:27:00 PM,38.484,46.872,324.3
48157,04/15/20 07:28:00 PM,37.260,44.496,329.9
48158,04/15/20 07:29:00 PM,34.848,42.084,328.5
48159,04/15/20 07:30:00 PM,36.072,43.272,332.7
48160,04/15/20 07:31:00 PM,37.260,43.272,329.9
48161,04/15/20 07:32:00 PM,40.860,45.684,327.1
48162,04/15/20 07:33:00 PM,39.672,45.684,335.5
48163,04/15/20 07:34:00 PM,40.860,49.284,334.1
48164,04/15/20 07:35:00 PM,45.684,52.884,334.1
48165,04/15/20 07:36:00 PM,42.084,45.684,341.2
48166,04/15/20 07:37:00 PM,42.084,49.284,339.7
48167,04/15/20 07:38:00 PM,40.860,49.284,341.2
48168,04/15/20 07:39:00 PM,39.672,46.872,339.7
48169,04/15/20 07:40:00 PM,38.484,43.272,341.2
48170,04/15/20 07:41:00 PM,33.660,38.484,339.7
48171,04/15/20 07:42:00 PM,34.848,40.860,344.0
48172,04/15/20 07:43:00 PM,33.660,40.860,339.7
48173,04/15/20 07:44:00 PM,34.848,40.860,342.6
48174,04/15/20 07:45:00 PM,38.484,40.860,342.6
48175,04/15/20 07:46:00 PM,33.660,42.084,339.7
48176,04/15/20 07:47:00 PM,36.072,38.484,348.2
48177,04/15/20 07:48:00 PM,33.660,38.484,346.8
48178,04/15/20 07:49:00 PM,38.484,42.084,338.3
48179,04/15/20 07:50:00 PM,34.848,38.484,335.5
48180,04/15/20 07:51:00 PM,34.848,39.672,325.7
48181,04/15/20 07:52:00 PM,33.660,40.860,329.9
48182,04/15/20 07:53:00 PM,34.848,44.496,335.5
48183,04/15/20 07:54:00 PM,36.072,42.084,341.2
48184,04/15/20 07:55:00 PM,39.672,44.496,348.2
48185,04/15/20 07:56:00 PM,42.084,48.096,352.4
48186,04/15/20 07:57:00 PM,34.848,40.860,355.2
48187,04/15/20 07:58:00 PM,34.848,39.672,351.0
48188,04/15/20 07:59:00 PM,37.260,42.084,349.6
48189,04/15/20 08:00:00 PM,36.072,50.508,329.9
48190,04/15/20 08:01:00 PM,38.484,45.684,332.7
48191,04/15/20 08:02:00 PM,33.660,40.860,329.9
48192,04/15/20 08:03:00 PM,33.660,37.260,322.9
48193,04/15/20 08:04:00 PM,27.648,34.848,327.1
48194,04/15/20 08:05:00 PM,31.248,37.260,332.7
48195,04/15/20 08:06:00 PM,38.484,43.272,336.9
48196,04/15/20 08:07:00 PM,42.084,49.284,338.3
48197,04/15/20 08:08:00 PM,46.872,52.884,338.3
48198,04/15/20 08:09:00 PM,42.084,49.284,344.0
48199,04/15/20 08:10:00 PM,42.084,46.872,338.3
48200,04/15/20 08:11:00 PM,39.672,46.872,339.7
48201,04/15/20 08:12:00 PM,37.260,45.684,342.6
48202,04/15/20 08:13:00 PM,37.260,42.084,342.6
48203,04/15/20 08:14:00 PM,33.660,38.484,331.3
48204,04/15/20 08:15:00 PM,34.848,42.084,332.7
48205,04/15/20 08:16:00 PM,36.072,39.672,329.9
48206,04/15/20 08:17:00 PM,34.848,39.672,331.3
48207,04/15/20 08:18:00 PM,40.860,50.508,336.9
48208,04/15/20 08:19:00 PM,46.872,51.696,339.7
48209,04/15/20 08:20:00 PM,49.284,56.520,339.7
48210,04/15/20 08:21:00 PM,46.872,52.884,341.2
48211,04/15/20 08:22:00 PM,46.872,50.508,338.3
48212,04/15/20 08:23:00 PM,44.496,50.508,334.1
48213,04/15/20 08:24:00 PM,37.260,43.272,332.7
48214,04/15/20 08:25:00 PM,33.660,40.860,329.9
48215,04/15/20 08:26:00 PM,31.248,36.072,321.5
48216,04/15/20 08:27:00 PM,28.872,34.848,320.1
48217,04/15/20 08:28:00 PM,31.248,39.672,332.7
48218,04/15/20 08:29:00 PM,40.860,48.096,348.2
48219,04/15/20 08:30:00 PM,49.284,56.520,342.6
48220,04/15/20 08:31:00 PM,46.872,52.884,338.3
48221,04/15/20 08:32:00 PM,43.272,49.284,335.5
48222,04/15/20 08:33:00 PM,42.084,46.872,328.5
48223,04/15/20 08:34:00 PM,39.672,45.684,321.5
48224,04/15/20 08:35:00 PM,39.672,46.872,325.7
48225,04/15/20 08:36:00 PM,42.084,48.096,336.9
48226,04/15/20 08:37:00 PM,43.272,46.872,339.7
48227,04/15/20 08:38:00 PM,46.872,55.296,339.7
48228,04/15/20 08:39:00 PM,44.496,50.508,335.5
48229,04/15/20 08:40:00 PM,42.084,44.496,328.5
48230,04/15/20 08:41:00 PM,40.860,46.872,324.3
48231,04/15/20 08:42:00 PM,37.260,43.272,318.7
48232,04/15/20 08:43:00 PM,33.660,38.484,324.3
48233,04/15/20 08:44:00 PM,38.484,44.496,338.3
48234,04/15/20 08:45:00 PM,44.496,58.896,344.0
48235,04/15/20 08:46:00 PM,52.884,60.120,334.1
48236,04/15/20 08:47:00 PM,49.284,56.520,338.3
48237,04/15/20 08:48:00 PM,52.884,55.296,339.7
48238,04/15/20 08:49:00 PM,44.496,50.508,336.9
48239,04/15/20 08:50:00 PM,40.860,44.496,334.1
48240,04/15/20 08:51:00 PM,36.072,42.084,338.3
48241,04/15/20 08:52:00 PM,36.072,45.684,332.7
48242,04/15/20 08:53:00 PM,43.272,49.284,345.4
48243,04/15/20 08:54:00 PM,46.872,51.696,338.3
48244,04/15/20 08:55:00 PM,44.496,51.696,341.2
48245,04/15/20 08:56:00 PM,42.084,48.096,335.5
48246,04/15/20 08:57:00 PM,40.860,48.096,328.5
48247,04/15/20 08:58:00 PM,42.084,54.108,328.5
48248,04/15/20 08:59:00 PM,39.672,44.496,331.3
48249,04/15/20 09:00:00 PM,44.496,50.508,331.3
48250,04/15/20 09:01:00 PM,49.284,55.296,331.3
48251,04/15/20 09:02:00 PM,48.096,56.520,331.3
48252,04/15/20 09:03:00 PM,44.496,51.696,329.9
48253,04/15/20 09:04:00 PM,46.872,54.108,328.5
48254,04/15/20 09:05:00 PM,44.496,51.696,327.1
48255,04/15/20 09:06:00 PM,40.860,49.284,331.3
48256,04/15/20 09:07:00 PM,40.860,50.508,331.3
48257,04/15/20 09:08:00 PM,50.508,54.108,332.7
48258,04/15/20 09:09:00 PM,46.872,51.696,329.9
48259,04/15/20 09:10:00 PM,44.496,52.884,328.5
48260,04/15/20 09:11:00 PM,38.484,43.272,328.5
48261,04/15/20 09:12:00 PM,39.672,44.496,329.9
48262,04/15/20 09:13:00 PM,42.084,46.872,332.7
48263,04/15/20 09:14:00 PM,45.684,52.884,328.5
48264,04/15/20 09:15:00 PM,39.672,45.684,325.7
48265,04/15/20 09:16:00 PM,42.084,49.284,327.1
48266,04/15/20 09:17:00 PM,42.084,48.096,329.9
48267,04/15/20 09:18:00 PM,48.096,55.296,328.5
48268,04/15/20 09:19:00 PM,43.272,49.284,328.5
48269,04/15/20 09:20:00 PM,43.272,50.508,328.5
48270,04/15/20 09:21:00 PM,40.860,45.684,338.3
48271,04/15/20 09:22:00 PM,44.496,51.696,341.2
48272,04/15/20 09:23:00 PM,44.496,50.508,338.3
48273,04/15/20 09:24:00 PM,39.672,44.496,334.1
48274,04/15/20 09:25:00 PM,39.672,44.496,322.9
48275,04/15/20 09:26:00 PM,39.672,44.496,324.3
48276,04/15/20 09:27:00 PM,39.672,42.084,328.5
48277,04/15/20 09:28:00 PM,38.484,46.872,327.1
48278,04/15/20 09:29:00 PM,34.848,43.272,324.3
48279,04/15/20 09:30:00 PM,39.672,46.872,329.9
48280,04/15/20 09:31:00 PM,43.272,49.284,335.5
48281,04/15/20 09:32:00 PM,42.084,46.872,338.3
48282,04/15/20 09:33:00 PM,43.272,49.284,334.1
48283,04/15/20 09:34:00 PM,42.084,52.884,339.7
48284,04/15/20 09:35:00 PM,43.272,50.508,339.7
48285,04/15/20 09:36:00 PM,44.496,50.508,335.5
48286,04/15/20 09:37:00 PM,40.860,46.872,335.5
48287,04/15/20 09:38:00 PM,43.272,48.096,329.9
48288,04/15/20 09:39:00 PM,42.084,49.284,328.5
48289,04/15/20 09:40:00 PM,39.672,44.496,332.7
48290,04/15/20 09:41:00 PM,43.272,46.872,334.1
48291,04/15/20 09:42:00 PM,43.272,49.284,334.1
48292,04/15/20 09:43:00 PM,36.072,43.272,338.3
48293,04/15/20 09:44:00 PM,34.848,39.672,336.9
48294,04/15/20 09:45:00 PM,40.860,46.872,336.9
48295,04/15/20 09:46:00 PM,40.860,48.096,331.3
48296,04/15/20 09:47:00 PM,44.496,50.508,327.1
48297,04/15/20 09:48:00 PM,46.872,52.884,327.1
48298,04/15/20 09:49:00 PM,43.272,48.096,322.9
48299,04/15/20 09:50:00 PM,43.272,49.284,325.7
48300,04/15/20 09:51:00 PM,44.496,49.284,332.7
48301,04/15/20 09:52:00 PM,46.872,55.296,336.9
48302,04/15/20 09:53:00 PM,51.696,64.908,341.2
48303,04/15/20 09:54:00 PM,51.696,55.296,341.2
48304,04/15/20 09:55:00 PM,43.272,48.096,336.9
48305,04/15/20 09:56:00 PM,42.084,48.096,334.1
48306,04/15/20 09:57:00 PM,42.084,48.096,328.5
48307,04/15/20 09:58:00 PM,42.084,48.096,328.5
48308,04/15/20 09:59:00 PM,40.860,46.872,329.9
48309,04/15/20 10:00:00 PM,38.484,49.284,322.9
48310,04/15/20 10:01:00 PM,38.484,45.684,328.5
48311,04/15/20 10:02:00 PM,38.484,42.084,332.7
48312,04/15/20 10:03:00 PM,39.672,50.508,336.9
48313,04/15/20 10:04:00 PM,45.684,51.696,332.7
48314,04/15/20 10:05:00 PM,45.684,54.108,332.7
48315,04/15/20 10:06:00 PM,43.272,50.508,335.5
48316,04/15/20 10:07:00 PM,45.684,49.284,335.5
48317,04/15/20 10:08:00 PM,40.860,46.872,328.5
48318,04/15/20 10:09:00 PM,43.272,48.096,325.7
48319,04/15/20 10:10:00 PM,43.272,51.696,324.3
48320,04/15/20 10:11:00 PM,37.260,42.084,328.5
48321,04/15/20 10:12:00 PM,42.084,48.096,328.5
48322,04/15/20 10:13:00 PM,45.684,51.696,327.1
48323,04/15/20 10:14:00 PM,42.084,49.284,328.5
48324,04/15/20 10:15:00 PM,38.484,43.272,324.3
48325,04/15/20 10:16:00 PM,33.660,38.484,325.7
48326,04/15/20 10:17:00 PM,42.084,48.096,331.3
48327,04/15/20 10:18:00 PM,39.672,44.496,335.5
48328,04/15/20 10:19:00 PM,43.272,49.284,335.5
48329,04/15/20 10:20:00 PM,43.272,51.696,341.2
48330,04/15/20 10:21:00 PM,44.496,51.696,332.7
48331,04/15/20 10:22:00 PM,45.684,52.884,328.5
48332,04/15/20 10:23:00 PM,42.084,49.284,329.9
48333,04/15/20 10:24:00 PM,39.672,46.872,332.7
48334,04/15/20 10:25:00 PM,40.860,50.508,332.7
48335,04/15/20 10:26:00 PM,48.096,55.296,331.3
48336,04/15/20 10:27:00 PM,42.084,48.096,328.5
48337,04/15/20 10:28:00 PM,34.848,42.084,328.5
48338,04/15/20 10:29:00 PM,34.848,40.860,335.5
48339,04/15/20 10:30:00 PM,42.084,48.096,334.1
48340,04/15/20 10:31:00 PM,42.084,46.872,338.3
48341,04/15/20 10:32:00 PM,44.496,50.508,329.9
48342,04/15/20 10:33:00 PM,42.084,49.284,334.1
48343,04/15/20 10:34:00 PM,51.696,68.544,345.4
48344,04/15/20 10:35:00 PM,42.084,51.696,339.7
48345,04/15/20 10:36:00 PM,32.472,38.484,329.9
48346,04/15/20 10:37:00 PM,33.660,38.484,328.5
48347,04/15/20 10:38:00 PM,31.248,34.848,322.9
48348,04/15/20 10:39:00 PM,39.672,46.872,329.9
48349,04/15/20 10:40:00 PM,44.496,51.696,334.1
48350,04/15/20 10:41:00 PM,44.496,50.508,338.3
48351,04/15/20 10:42:00 PM,43.272,50.508,336.9
48352,04/15/20 10:43:00 PM,44.496,50.508,341.2
48353,04/15/20 10:44:00 PM,42.084,46.872,329.9
48354,04/15/20 10:45:00 PM,39.672,46.872,334.1
48355,04/15/20 10:46:00 PM,37.260,43.272,335.5
48356,04/15/20 10:47:00 PM,32.472,38.484,336.9
48357,04/15/20 10:48:00 PM,31.248,39.672,331.3
48358,04/15/20 10:49:00 PM,30.060,42.084,329.9
48359,04/15/20 10:50:00 PM,37.260,44.496,327.1
48360,04/15/20 10:51:00 PM,46.872,58.896,335.5
48361,04/15/20 10:52:00 PM,49.284,60.120,339.7
48362,04/15/20 10:53:00 PM,49.284,63.720,336.9
48363,04/15/20 10:54:00 PM,39.672,45.684,344.0
48364,04/15/20 10:55:00 PM,34.848,39.672,335.5
48365,04/15/20 10:56:00 PM,34.848,40.860,313.1
48366,04/15/20 10:57:00 PM,34.848,40.860,318.7
48367,04/15/20 10:58:00 PM,37.260,44.496,320.1
48368,04/15/20 10:59:00 PM,38.484,46.872,324.3
48369,04/15/20 11:00:00 PM,28.872,34.848,328.5
48370,04/15/20 11:01:00 PM,28.872,33.660,342.6
48371,04/15/20 11:02:00 PM,32.472,38.484,339.7
48372,04/15/20 11:03:00 PM,36.072,40.860,331.3
48373,04/15/20 11:04:00 PM,39.672,46.872,325.7
48374,04/15/20 11:05:00 PM,46.872,55.296,324.3
48375,04/15/20 11:06:00 PM,46.872,55.296,322.9
48376,04/15/20 11:07:00 PM,43.272,50.508,317.3
48377,04/15/20 11:08:00 PM,39.672,44.496,317.3
48378,04/15/20 11:09:00 PM,31.248,38.484,322.9
48379,04/15/20 11:10:00 PM,34.848,42.084,327.1
48380,04/15/20 11:11:00 PM,39.672,45.684,329.9
48381,04/15/20 11:12:00 PM,38.484,43.272,341.2
48382,04/15/20 11:13:00 PM,36.072,42.084,336.9
48383,04/15/20 11:14:00 PM,32.472,36.072,329.9
48384,04/15/20 11:15:00 PM,31.248,38.484,324.3
48385,04/15/20 11:16:00 PM,32.472,36.072,315.9
48386,04/15/20 11:17:00 PM,20.448,30.060,303.2
48387,04/15/20 11:18:00 PM,30.060,38.484,324.3
48388,04/15/20 11:19:00 PM,43.272,58.896,338.3
48389,04/15/20 11:20:00 PM,49.284,56.520,348.2
48390,04/15/20 11:21:00 PM,36.072,43.272,341.2
48391,04/15/20 11:22:00 PM,32.472,43.272,307.5
48392,04/15/20 11:23:00 PM,39.672,52.884,327.1
48393,04/15/20 11:24:00 PM,31.248,40.860,322.9
48394,04/15/20 11:25:00 PM,33.660,37.260,335.5
48395,04/15/20 11:26:00 PM,28.872,34.848,320.1
48396,04/15/20 11:27:00 PM,24.048,27.648,322.9
48397,04/15/20 11:28:00 PM,14.436,18.036,325.7
48398,04/15/20 11:29:00 PM,14.436,15.624,329.9
48399,04/15/20 11:30:00 PM,20.448,40.860,331.3
48400,04/15/20 11:31:00 PM,36.072,43.272,338.3
48401,04/15/20 11:32:00 PM,31.248,38.484,329.9
48402,04/15/20 11:33:00 PM,26.460,31.248,324.3
48403,04/15/20 11:34:00 PM,22.860,26.460,322.9
48404,04/15/20 11:35:00 PM,25.236,36.072,322.9
48405,04/15/20 11:36:00 PM,28.872,36.072,322.9
48406,04/15/20 11:37:00 PM,21.636,27.648,317.3
48407,04/15/20 11:38:00 PM,30.060,34.848,321.5
48408,04/15/20 11:39:00 PM,18.036,22.860,324.3
48409,04/15/20 11:40:00 PM,13.212,18.036,308.9
48410,04/15/20 11:41:00 PM,24.048,34.848,320.1
48411,04/15/20 11:42:00 PM,26.460,31.248,332.7
48412,04/15/20 11:43:00 PM,22.860,32.472,331.3
48413,04/15/20 11:44:00 PM,27.648,33.660,329.9
48414,04/15/20 11:45:00 PM,25.236,27.648,328.5
48415,04/15/20 11:46:00 PM,27.648,33.660,324.3
48416,04/15/20 11:47:00 PM,30.060,33.660,318.7
48417,04/15/20 11:48:00 PM,27.648,32.472,324.3
48418,04/15/20 11:49:00 PM,25.236,28.872,335.5
48419,04/15/20 11:50:00 PM,24.048,28.872,329.9
48420,04/15/20 11:51:00 PM,25.236,28.872,310.3
48421,04/15/20 11:52:00 PM,16.848,21.636,299.0
48422,04/15/20 11:53:00 PM,21.636,28.872,320.1
48423,04/15/20 11:54:00 PM,27.648,38.484,342.6
48424,04/15/20 11:55:00 PM,39.672,48.096,331.3
48425,04/15/20 11:56:00 PM,34.848,39.672,331.3
48426,04/15/20 11:57:00 PM,33.660,38.484,327.1
48427,04/15/20 11:58:00 PM,30.060,36.072,327.1
48428,04/15/20 11:59:00 PM,24.048,32.472,328.5
48429,04/16/20 12:00:00 AM,21.636,26.460,332.7
48430,04/16/20 12:01:00 AM,24.048,28.872,334.1
48431,04/16/20 12:02:00 AM,27.648,33.660,331.3
48432,04/16/20 12:03:00 AM,37.260,42.084,335.5
48433,04/16/20 12:04:00 AM,33.660,38.484,339.7
48434,04/16/20 12:05:00 AM,28.872,33.660,327.1
48435,04/16/20 12:06:00 AM,24.048,28.872,332.7
