"Título de trazado:  E1"
"N.º","Fecha Tiempo, GMT-03:00","Velocidad del viento, km/hr (LGR S/N: 20682650, SEN S/N: 20679483, LBL: Km/h)","Velocidad de Ráfagas, km/hr (LGR S/N: 20682650, SEN S/N: 20679483, LBL: Km/h)","Dirección del viento, ø (LGR S/N: 20682650, SEN S/N: 20679483, LBL: N-S)"
5146,04/16/22 06:51:15 AM,7.200,12.024,40.7
5147,04/16/22 06:56:15 AM,4.824,8.424,42.1
5148,04/16/22 07:01:15 AM,12.024,15.624,39.3
5149,04/16/22 07:06:15 AM,13.212,15.624,30.9
5150,04/16/22 07:11:15 AM,12.024,14.436,29.5
5151,04/16/22 07:16:15 AM,7.200,13.212,28.1
5152,04/16/22 07:21:15 AM,9.612,16.848,25.3
5153,04/16/22 07:26:15 AM,4.824,8.424,23.9
5154,04/16/22 07:31:15 AM,4.824,7.200,23.9
5155,04/16/22 07:36:15 AM,8.424,10.836,26.7
5156,04/16/22 07:41:15 AM,4.824,8.424,26.7
5157,04/16/22 07:46:15 AM,3.600,6.012,25.3
5158,04/16/22 07:51:15 AM,3.600,6.012,25.3
5159,04/16/22 07:56:15 AM,2.412,7.200,25.3
5160,04/16/22 08:01:15 AM,7.200,9.612,25.3
5161,04/16/22 08:06:15 AM,3.600,6.012,25.3
5162,04/16/22 08:11:15 AM,6.012,8.424,25.3
5163,04/16/22 08:16:15 AM,4.824,7.200,25.3
5164,04/16/22 08:21:15 AM,4.824,8.424,25.3
5165,04/16/22 08:26:15 AM,7.200,8.424,25.3
5166,04/16/22 08:31:15 AM,7.200,8.424,25.3
5167,04/16/22 08:36:15 AM,8.424,10.836,25.3
5168,04/16/22 08:41:15 AM,7.200,8.424,23.9
5169,04/16/22 08:46:15 AM,6.012,7.200,23.9
5170,04/16/22 08:51:15 AM,4.824,8.424,23.9
5171,04/16/22 08:56:15 AM,3.600,4.824,23.9
5172,04/16/22 09:01:15 AM,2.412,3.600,23.9
5173,04/16/22 09:06:15 AM,0.000,2.412,23.9
5174,04/16/22 09:11:15 AM,1.188,4.824,23.9
5175,04/16/22 09:16:15 AM,6.012,7.200,23.9
5176,04/16/22 09:21:15 AM,8.424,12.024,150.2
5177,04/16/22 09:26:15 AM,12.024,16.848,175.5
5178,04/16/22 09:31:15 AM,9.612,13.212,193.7
5179,04/16/22 09:36:15 AM,8.424,10.836,198.0
5180,04/16/22 09:41:15 AM,8.424,12.024,200.8
5181,04/16/22 09:46:15 AM,7.200,10.836,200.8
5182,04/16/22 09:51:15 AM,7.200,10.836,203.6
5183,04/16/22 09:56:15 AM,7.200,10.836,206.4
5184,04/16/22 10:01:15 AM,7.200,10.836,209.2
5185,04/16/22 10:06:15 AM,7.200,9.612,210.6
5186,04/16/22 10:11:15 AM,7.200,9.612,212.0
5187,04/16/22 10:16:15 AM,6.012,9.612,212.0
5188,04/16/22 10:21:15 AM,4.824,9.612,212.0
5189,04/16/22 10:26:15 AM,7.200,13.212,212.0
5190,04/16/22 10:31:15 AM,4.824,10.836,214.8
5191,04/16/22 10:36:15 AM,7.200,13.212,213.4
5192,04/16/22 10:41:15 AM,6.012,10.836,210.6
5193,04/16/22 10:46:15 AM,3.600,9.612,209.2
5194,04/16/22 10:51:15 AM,7.200,12.024,209.2
5195,04/16/22 10:56:15 AM,8.424,15.624,202.2
5196,04/16/22 11:01:15 AM,8.424,14.436,193.7
5197,04/16/22 11:06:15 AM,9.612,15.624,190.9
5198,04/16/22 11:11:15 AM,6.012,12.024,189.5
5199,04/16/22 11:16:15 AM,7.200,12.024,198.0
5200,04/16/22 11:21:15 AM,9.612,14.436,195.1
5201,04/16/22 11:26:15 AM,9.612,19.224,188.1
5202,04/16/22 11:31:15 AM,9.612,18.036,202.2
5203,04/16/22 11:36:15 AM,9.612,18.036,227.4
5204,04/16/22 11:41:15 AM,8.424,18.036,200.8
5205,04/16/22 11:46:15 AM,10.836,16.848,195.1
5206,04/16/22 11:51:15 AM,9.612,14.436,185.3
5207,04/16/22 11:56:15 AM,8.424,14.436,181.1
5208,04/16/22 12:01:15 PM,8.424,16.848,192.3
5209,04/16/22 12:06:15 PM,8.424,15.624,178.3
5210,04/16/22 12:11:15 PM,4.824,12.024,182.5
5211,04/16/22 12:16:15 PM,9.612,19.224,189.5
5212,04/16/22 12:21:15 PM,3.600,9.612,179.7
5213,04/16/22 12:26:15 PM,7.200,15.624,200.8
5214,04/16/22 12:31:15 PM,8.424,19.224,217.6
5215,04/16/22 12:36:15 PM,12.024,19.224,175.5
5216,04/16/22 12:41:15 PM,6.012,15.624,157.2
5217,04/16/22 12:46:15 PM,10.836,16.848,153.0
5218,04/16/22 12:51:15 PM,9.612,15.624,169.9
5219,04/16/22 12:56:15 PM,4.824,12.024,190.9
5220,04/16/22 01:01:15 PM,10.836,19.224,181.1
5221,04/16/22 01:06:15 PM,8.424,15.624,169.9
5222,04/16/22 01:11:15 PM,12.024,22.860,153.0
5223,04/16/22 01:16:15 PM,7.200,14.436,132.0
5224,04/16/22 01:21:15 PM,8.424,15.624,126.4
5225,04/16/22 01:26:15 PM,12.024,21.636,122.1
5226,04/16/22 01:31:15 PM,9.612,16.848,124.9
5227,04/16/22 01:36:15 PM,9.612,16.848,141.8
5228,04/16/22 01:41:15 PM,8.424,21.636,134.8
5229,04/16/22 01:46:15 PM,8.424,15.624,140.4
5230,04/16/22 01:51:15 PM,12.024,20.448,115.1
5231,04/16/22 01:56:15 PM,15.624,21.636,140.4
5232,04/16/22 02:01:15 PM,14.436,21.636,167.1
5233,04/16/22 02:06:15 PM,12.024,16.848,167.1
5234,04/16/22 02:11:15 PM,9.612,22.860,164.3
5235,04/16/22 02:16:15 PM,12.024,22.860,157.2
5236,04/16/22 02:21:15 PM,12.024,24.048,144.6
5237,04/16/22 02:26:15 PM,9.612,18.036,144.6
5238,04/16/22 02:31:15 PM,8.424,18.036,146.0
5239,04/16/22 02:36:15 PM,9.612,20.448,186.7
5240,04/16/22 02:41:15 PM,13.212,25.236,189.5
5241,04/16/22 02:46:15 PM,9.612,19.224,192.3
5242,04/16/22 02:51:15 PM,4.824,12.024,205.0
5243,04/16/22 02:56:15 PM,8.424,19.224,195.1
5244,04/16/22 03:01:15 PM,8.424,21.636,175.5
5245,04/16/22 03:06:15 PM,8.424,18.036,172.7
5246,04/16/22 03:11:15 PM,9.612,16.848,181.1
5247,04/16/22 03:16:15 PM,12.024,24.048,165.7
5248,04/16/22 03:21:15 PM,10.836,19.224,172.7
5249,04/16/22 03:26:15 PM,8.424,13.212,119.3
5250,04/16/22 03:31:15 PM,8.424,18.036,95.5
5251,04/16/22 03:36:15 PM,6.012,10.836,98.3
5252,04/16/22 03:41:15 PM,13.212,36.072,98.3
5253,04/16/22 03:46:15 PM,21.636,36.072,301.8
5254,04/16/22 03:51:15 PM,28.872,43.272,332.7
5255,04/16/22 03:56:15 PM,27.648,37.260,297.6
5256,04/16/22 04:01:15 PM,36.072,48.096,287.8
5257,04/16/22 04:06:15 PM,38.484,50.508,294.8
5258,04/16/22 04:11:15 PM,36.072,46.872,296.2
5259,04/16/22 04:16:15 PM,31.248,50.508,318.7
5260,04/16/22 04:21:15 PM,32.472,48.096,306.1
5261,04/16/22 04:26:15 PM,32.472,49.284,303.2
5262,04/16/22 04:31:15 PM,27.648,42.084,320.1
5263,04/16/22 04:36:15 PM,32.472,48.096,321.5
5264,04/16/22 04:41:15 PM,32.472,48.096,341.2
5265,04/16/22 04:46:15 PM,31.248,46.872,306.1
5266,04/16/22 04:51:15 PM,32.472,45.684,307.5
5267,04/16/22 04:56:15 PM,28.872,39.672,311.7
5268,04/16/22 05:01:15 PM,30.060,43.272,342.6
5269,04/16/22 05:06:15 PM,27.648,38.484,355.2
5270,04/16/22 05:11:15 PM,30.060,43.272,349.6
5271,04/16/22 05:16:15 PM,33.660,50.508,300.4
5272,04/16/22 05:21:15 PM,31.248,48.096,29.5
5273,04/16/22 05:26:15 PM,27.648,40.860,4.2
5274,04/16/22 05:31:15 PM,28.872,38.484,341.2
5275,04/16/22 05:36:15 PM,30.060,40.860,349.6
5276,04/16/22 05:41:15 PM,27.648,40.860,348.2
5277,04/16/22 05:46:15 PM,33.660,44.496,345.4
5278,04/16/22 05:51:15 PM,27.648,42.084,345.4
5279,04/16/22 05:56:15 PM,28.872,40.860,351.0
5280,04/16/22 06:01:15 PM,28.872,40.860,344.0
5281,04/16/22 06:06:15 PM,32.472,49.284,329.9
5282,04/16/22 06:11:15 PM,30.060,40.860,338.3
5283,04/16/22 06:16:15 PM,32.472,46.872,322.9
5284,04/16/22 06:21:15 PM,34.848,49.284,334.1
5285,04/16/22 06:26:15 PM,31.248,39.672,336.9
5286,04/16/22 06:31:15 PM,30.060,42.084,348.2
5287,04/16/22 06:36:15 PM,32.472,40.860,1.4
5288,04/16/22 06:41:15 PM,27.648,38.484,355.2
5289,04/16/22 06:46:15 PM,33.660,46.872,338.3
5290,04/16/22 06:51:15 PM,25.236,38.484,351.0
5291,04/16/22 06:56:15 PM,32.472,40.860,328.5
5292,04/16/22 07:01:15 PM,33.660,45.684,332.7
5293,04/16/22 07:06:15 PM,33.660,42.084,318.7
5294,04/16/22 07:11:15 PM,37.260,46.872,328.5
5295,04/16/22 07:16:15 PM,34.848,43.272,339.7
5296,04/16/22 07:21:15 PM,31.248,42.084,317.3
5297,04/16/22 07:26:15 PM,30.060,39.672,294.8
5298,04/16/22 07:31:15 PM,27.648,36.072,244.3
5299,04/16/22 07:36:15 PM,25.236,32.472,279.4
5300,04/16/22 07:41:15 PM,28.872,40.860,293.4
5301,04/16/22 07:46:15 PM,33.660,42.084,310.3
5302,04/16/22 07:51:15 PM,32.472,44.496,278.0
5303,04/16/22 07:56:15 PM,32.472,44.496,287.8
5304,04/16/22 08:01:15 PM,34.848,44.496,300.4
5305,04/16/22 08:06:15 PM,43.272,50.508,327.1
5306,04/16/22 08:11:15 PM,40.860,48.096,320.1
5307,04/16/22 08:16:15 PM,42.084,50.508,317.3
5308,04/16/22 08:21:15 PM,42.084,52.884,313.1
5309,04/16/22 08:26:15 PM,42.084,51.696,290.6
5310,04/16/22 08:31:15 PM,40.860,50.508,311.7
5311,04/16/22 08:36:15 PM,43.272,51.696,315.9
5312,04/16/22 08:41:15 PM,43.272,52.884,324.3
5313,04/16/22 08:46:15 PM,45.684,57.708,336.9
5314,04/16/22 08:51:15 PM,44.496,55.296,324.3
5315,04/16/22 08:56:15 PM,46.872,58.896,327.1
5316,04/16/22 09:01:15 PM,44.496,54.108,320.1
5317,04/16/22 09:06:15 PM,42.084,52.884,313.1
5318,04/16/22 09:11:15 PM,40.860,48.096,301.8
5319,04/16/22 09:16:15 PM,40.860,54.108,301.8
5320,04/16/22 09:21:15 PM,43.272,51.696,304.7
5321,04/16/22 09:26:15 PM,39.672,49.284,292.0
5322,04/16/22 09:31:15 PM,42.084,50.508,304.7
5323,04/16/22 09:36:15 PM,42.084,49.284,300.4
5324,04/16/22 09:41:15 PM,40.860,51.696,296.2
5325,04/16/22 09:46:15 PM,39.672,50.508,301.8
5326,04/16/22 09:51:15 PM,38.484,46.872,278.0
5327,04/16/22 09:56:15 PM,37.260,45.684,266.7
5328,04/16/22 10:01:15 PM,38.484,49.284,297.6
5329,04/16/22 10:06:15 PM,33.660,43.272,230.2
5330,04/16/22 10:11:15 PM,34.848,44.496,282.2
5331,04/16/22 10:16:15 PM,28.872,39.672,322.9
5332,04/16/22 10:21:15 PM,30.060,40.860,348.2
5333,04/16/22 10:26:15 PM,28.872,44.496,349.6
5334,04/16/22 10:31:15 PM,22.860,34.848,19.7
5335,04/16/22 10:36:15 PM,14.436,28.872,40.7
5336,04/16/22 10:41:15 PM,10.836,19.224,353.8
5337,04/16/22 10:46:15 PM,8.424,14.436,35.1
5338,04/16/22 10:51:15 PM,6.012,12.024,50.5
5339,04/16/22 10:56:15 PM,12.024,16.848,53.3
5340,04/16/22 11:01:15 PM,13.212,18.036,40.7
5341,04/16/22 11:06:15 PM,14.436,19.224,28.1
5342,04/16/22 11:11:15 PM,18.036,25.236,43.5
5343,04/16/22 11:16:15 PM,14.436,21.636,42.1
5344,04/16/22 11:21:15 PM,15.624,22.860,56.2
5345,04/16/22 11:26:15 PM,15.624,20.448,46.3
5346,04/16/22 11:31:15 PM,13.212,16.848,36.5
5347,04/16/22 11:36:15 PM,9.612,13.212,11.2
5348,04/16/22 11:41:15 PM,9.612,10.836,28.1
5349,04/16/22 11:46:15 PM,13.212,18.036,39.3
5350,04/16/22 11:51:15 PM,12.024,16.848,341.2
5351,04/16/22 11:56:15 PM,14.436,18.036,355.2
5352,04/17/22 12:01:15 AM,19.224,22.860,352.4
5353,04/17/22 12:06:15 AM,19.224,22.860,352.4
5354,04/17/22 12:11:15 AM,20.448,24.048,334.1
5355,04/17/22 12:16:15 AM,20.448,24.048,346.8
5356,04/17/22 12:21:15 AM,20.448,24.048,346.8
5357,04/17/22 12:26:15 AM,15.624,18.036,342.6
5358,04/17/22 12:31:15 AM,15.624,20.448,348.2
5359,04/17/22 12:36:15 AM,10.836,15.624,4.2
5360,04/17/22 12:41:15 AM,4.824,9.612,42.1
5361,04/17/22 12:46:15 AM,4.824,8.424,28.1
5362,04/17/22 12:51:15 AM,8.424,13.212,11.2
5363,04/17/22 12:56:15 AM,10.836,16.848,269.6
5364,04/17/22 01:01:15 AM,10.836,14.436,289.2
5365,04/17/22 01:06:15 AM,9.612,14.436,294.8
5366,04/17/22 01:11:15 AM,13.212,18.036,2.8
5367,04/17/22 01:16:15 AM,15.624,20.448,33.7
5368,04/17/22 01:21:15 AM,10.836,15.624,25.3
5369,04/17/22 01:26:15 AM,12.024,22.860,61.8
5370,04/17/22 01:31:15 AM,7.200,10.836,75.8
5371,04/17/22 01:36:15 AM,6.012,10.836,78.6
5372,04/17/22 01:41:15 AM,12.024,20.448,60.4
5373,04/17/22 01:46:15 AM,8.424,16.848,54.8
5374,04/17/22 01:51:15 AM,6.012,12.024,42.1
5375,04/17/22 01:56:15 AM,3.600,10.836,36.5
5376,04/17/22 02:01:15 AM,1.188,7.200,49.1
5377,04/17/22 02:06:15 AM,6.012,10.836,77.2
5378,04/17/22 02:11:15 AM,13.212,21.636,233.1
5379,04/17/22 02:16:15 AM,13.212,20.448,278.0
5380,04/17/22 02:21:15 AM,13.212,15.624,251.3
5381,04/17/22 02:26:15 AM,7.200,15.624,265.3
5382,04/17/22 02:31:15 AM,8.424,13.212,28.1
5383,04/17/22 02:36:15 AM,8.424,16.848,44.9
5384,04/17/22 02:41:15 AM,10.836,15.624,28.1
5385,04/17/22 02:46:15 AM,9.612,15.624,28.1
5386,04/17/22 02:51:15 AM,12.024,20.448,28.1
5387,04/17/22 02:56:15 AM,12.024,15.624,355.2
5388,04/17/22 03:01:15 AM,13.212,19.224,355.2
5389,04/17/22 03:06:15 AM,15.624,18.036,353.8
5390,04/17/22 03:11:15 AM,16.848,20.448,335.5
5391,04/17/22 03:16:15 AM,19.224,22.860,346.8
5392,04/17/22 03:21:15 AM,18.036,20.448,339.7
5393,04/17/22 03:26:15 AM,18.036,21.636,329.9
5394,04/17/22 03:31:15 AM,15.624,20.448,338.3
5395,04/17/22 03:36:15 AM,16.848,20.448,352.4
5396,04/17/22 03:41:15 AM,14.436,18.036,345.4
5397,04/17/22 03:46:15 AM,15.624,18.036,322.9
5398,04/17/22 03:51:15 AM,18.036,21.636,308.9
5399,04/17/22 03:56:15 AM,16.848,19.224,307.5
5400,04/17/22 04:01:15 AM,14.436,18.036,317.3
5401,04/17/22 04:06:15 AM,16.848,20.448,315.9
5402,04/17/22 04:11:15 AM,14.436,20.448,314.5
5403,04/17/22 04:16:15 AM,16.848,21.636,313.1
5404,04/17/22 04:21:15 AM,16.848,21.636,311.7
5405,04/17/22 04:26:15 AM,14.436,19.224,331.3
5406,04/17/22 04:31:15 AM,15.624,20.448,308.9
5407,04/17/22 04:36:15 AM,14.436,18.036,313.1
5408,04/17/22 04:41:15 AM,10.836,15.624,310.3
5409,04/17/22 04:46:15 AM,8.424,10.836,279.4
5410,04/17/22 04:51:15 AM,4.824,10.836,279.4
5411,04/17/22 04:56:15 AM,8.424,14.436,25.3
5412,04/17/22 05:01:15 AM,6.012,10.836,61.8
5413,04/17/22 05:06:15 AM,3.600,7.200,73.0
5414,04/17/22 05:11:15 AM,4.824,9.612,77.2
5415,04/17/22 05:16:15 AM,3.600,8.424,81.4
5416,04/17/22 05:21:15 AM,10.836,16.848,51.9
5417,04/17/22 05:26:15 AM,9.612,16.848,32.3
5418,04/17/22 05:31:15 AM,12.024,15.624,33.7
5419,04/17/22 05:36:15 AM,9.612,15.624,35.1
5420,04/17/22 05:41:15 AM,3.600,9.612,32.3
5421,04/17/22 05:46:15 AM,6.012,9.612,32.3
5422,04/17/22 05:51:15 AM,6.012,7.200,29.5
5423,04/17/22 05:56:15 AM,6.012,7.200,30.9
5424,04/17/22 06:01:15 AM,6.012,7.200,30.9
5425,04/17/22 06:06:15 AM,6.012,7.200,30.9
5426,04/17/22 06:11:15 AM,7.200,10.836,30.9
5427,04/17/22 06:16:15 AM,3.600,6.012,35.1
5428,04/17/22 06:21:15 AM,3.600,7.200,35.1
5429,04/17/22 06:26:15 AM,4.824,7.200,35.1
5430,04/17/22 06:31:15 AM,2.412,3.600,32.3
5431,04/17/22 06:36:15 AM,1.188,3.600,33.7
5432,04/17/22 06:41:15 AM,4.824,9.612,32.3
5433,04/17/22 06:46:15 AM,6.012,8.424,29.5
5434,04/17/22 06:51:15 AM,7.200,9.612,30.9
5435,04/17/22 06:56:15 AM,7.200,9.612,30.9
5436,04/17/22 07:01:15 AM,6.012,8.424,30.9
5437,04/17/22 07:06:15 AM,6.012,8.424,32.3
5438,04/17/22 07:11:15 AM,7.200,9.612,29.5
5439,04/17/22 07:16:15 AM,8.424,12.024,28.1
5440,04/17/22 07:21:15 AM,8.424,12.024,28.1
5441,04/17/22 07:26:15 AM,9.612,15.624,25.3
5442,04/17/22 07:31:15 AM,10.836,13.212,301.8
5443,04/17/22 07:36:15 AM,12.024,14.436,300.4
5444,04/17/22 07:41:15 AM,13.212,15.624,293.4
5445,04/17/22 07:46:15 AM,12.024,14.436,297.6
5446,04/17/22 07:51:15 AM,12.024,15.624,293.4
5447,04/17/22 07:56:15 AM,9.612,13.212,290.6
5448,04/17/22 08:01:15 AM,10.836,14.436,285.0
5449,04/17/22 08:06:15 AM,12.024,14.436,286.4
5450,04/17/22 08:11:15 AM,10.836,15.624,292.0
5451,04/17/22 08:16:15 AM,9.612,13.212,297.6
5452,04/17/22 08:21:15 AM,10.836,13.212,300.4
5453,04/17/22 08:26:15 AM,9.612,12.024,300.4
5454,04/17/22 08:31:15 AM,8.424,10.836,300.4
5455,04/17/22 08:36:15 AM,8.424,10.836,300.4
5456,04/17/22 08:41:15 AM,8.424,13.212,301.8
5457,04/17/22 08:46:15 AM,8.424,10.836,304.7
5458,04/17/22 08:51:15 AM,7.200,8.424,304.7
5459,04/17/22 08:56:15 AM,7.200,9.612,304.7
5460,04/17/22 09:01:15 AM,6.012,8.424,304.7
5461,04/17/22 09:06:15 AM,8.424,10.836,301.8
5462,04/17/22 09:11:15 AM,9.612,12.024,280.8
5463,04/17/22 09:16:15 AM,9.612,12.024,269.6
5464,04/17/22 09:21:15 AM,12.024,14.436,234.5
5465,04/17/22 09:26:15 AM,10.836,13.212,223.2
5466,04/17/22 09:31:15 AM,12.024,13.212,221.8
5467,04/17/22 09:36:15 AM,10.836,13.212,220.4
5468,04/17/22 09:41:15 AM,10.836,13.212,221.8
5469,04/17/22 09:46:15 AM,12.024,14.436,216.2
5470,04/17/22 09:51:15 AM,12.024,14.436,219.0
5471,04/17/22 09:56:15 AM,10.836,14.436,216.2
5472,04/17/22 10:01:15 AM,12.024,16.848,212.0
5473,04/17/22 10:06:15 AM,12.024,16.848,210.6
5474,04/17/22 10:11:15 AM,12.024,14.436,213.4
5475,04/17/22 10:16:15 AM,12.024,16.848,214.8
5476,04/17/22 10:21:15 AM,12.024,18.036,213.4
5477,04/17/22 10:26:15 AM,13.212,18.036,216.2
5478,04/17/22 10:31:15 AM,12.024,18.036,216.2
5479,04/17/22 10:36:15 AM,13.212,20.448,214.8
5480,04/17/22 10:41:15 AM,13.212,18.036,214.8
5481,04/17/22 10:46:15 AM,13.212,19.224,212.0
5482,04/17/22 10:51:15 AM,15.624,20.448,220.4
5483,04/17/22 10:56:15 AM,13.212,20.448,213.4
5484,04/17/22 11:01:15 AM,13.212,19.224,213.4
5485,04/17/22 11:06:15 AM,12.024,16.848,219.0
5486,04/17/22 11:11:15 AM,10.836,16.848,226.0
5487,04/17/22 11:16:15 AM,10.836,19.224,228.8
5488,04/17/22 11:21:15 AM,9.612,18.036,226.0
5489,04/17/22 11:26:15 AM,9.612,16.848,221.8
5490,04/17/22 11:31:15 AM,12.024,20.448,206.4
5491,04/17/22 11:36:15 AM,15.624,24.048,212.0
5492,04/17/22 11:41:15 AM,9.612,21.636,205.0
5493,04/17/22 11:46:15 AM,14.436,21.636,192.3
5494,04/17/22 11:51:15 AM,10.836,16.848,214.8
5495,04/17/22 11:56:15 AM,12.024,20.448,206.4
5496,04/17/22 12:01:15 PM,9.612,21.636,199.4
5497,04/17/22 12:06:15 PM,13.212,24.048,210.6
5498,04/17/22 12:11:15 PM,13.212,20.448,189.5
5499,04/17/22 12:16:15 PM,13.212,20.448,189.5
5500,04/17/22 12:21:15 PM,12.024,21.636,185.3
5501,04/17/22 12:26:15 PM,9.612,16.848,210.6
5502,04/17/22 12:31:15 PM,13.212,26.460,188.1
5503,04/17/22 12:36:15 PM,9.612,18.036,186.7
5504,04/17/22 12:41:15 PM,8.424,18.036,202.2
5505,04/17/22 12:46:15 PM,8.424,14.436,183.9
5506,04/17/22 12:51:15 PM,9.612,19.224,172.7
5507,04/17/22 12:56:15 PM,9.612,19.224,188.1
5508,04/17/22 01:01:15 PM,6.012,13.212,186.7
5509,04/17/22 01:06:15 PM,10.836,21.636,182.5
5510,04/17/22 01:11:15 PM,8.424,18.036,164.3
5511,04/17/22 01:16:15 PM,8.424,20.448,174.1
5512,04/17/22 01:21:15 PM,8.424,19.224,178.3
5513,04/17/22 01:26:15 PM,6.012,15.624,181.1
5514,04/17/22 01:31:15 PM,9.612,18.036,160.0
5515,04/17/22 01:36:15 PM,9.612,15.624,167.1
5516,04/17/22 01:41:15 PM,12.024,22.860,183.9
5517,04/17/22 01:46:15 PM,8.424,18.036,172.7
5518,04/17/22 01:51:15 PM,9.612,19.224,167.1
5519,04/17/22 01:56:15 PM,10.836,15.624,165.7
5520,04/17/22 02:01:15 PM,8.424,16.848,167.1
5521,04/17/22 02:06:15 PM,7.200,14.436,164.3
5522,04/17/22 02:11:15 PM,7.200,12.024,134.8
5523,04/17/22 02:16:15 PM,8.424,15.624,146.0
5524,04/17/22 02:21:15 PM,7.200,13.212,157.2
5525,04/17/22 02:26:15 PM,8.424,15.624,167.1
5526,04/17/22 02:31:15 PM,8.424,16.848,199.4
5527,04/17/22 02:36:15 PM,8.424,15.624,192.3
5528,04/17/22 02:41:15 PM,7.200,12.024,126.4
5529,04/17/22 02:46:15 PM,12.024,25.236,157.2
5530,04/17/22 02:51:15 PM,7.200,19.224,162.9
5531,04/17/22 02:56:15 PM,2.412,7.200,172.7
5532,04/17/22 03:01:15 PM,7.200,15.624,168.5
5533,04/17/22 03:06:15 PM,7.200,14.436,175.5
5534,04/17/22 03:11:15 PM,10.836,16.848,150.2
5535,04/17/22 03:16:15 PM,12.024,18.036,129.2
5536,04/17/22 03:21:15 PM,8.424,14.436,140.4
5537,04/17/22 03:26:15 PM,10.836,18.036,169.9
5538,04/17/22 03:31:15 PM,9.612,21.636,147.4
5539,04/17/22 03:36:15 PM,9.612,18.036,157.2
5540,04/17/22 03:41:15 PM,8.424,14.436,137.6
5541,04/17/22 03:46:15 PM,9.612,19.224,154.4
5542,04/17/22 03:51:15 PM,8.424,18.036,167.1
5543,04/17/22 03:56:15 PM,12.024,18.036,164.3
5544,04/17/22 04:01:15 PM,10.836,18.036,153.0
5545,04/17/22 04:06:15 PM,7.200,13.212,147.4
5546,04/17/22 04:11:15 PM,8.424,16.848,151.6
5547,04/17/22 04:16:15 PM,6.012,13.212,146.0
5548,04/17/22 04:21:15 PM,7.200,14.436,151.6
5549,04/17/22 04:26:15 PM,12.024,18.036,167.1
5550,04/17/22 04:31:15 PM,10.836,15.624,147.4
5551,04/17/22 04:36:15 PM,9.612,15.624,134.8
5552,04/17/22 04:41:15 PM,12.024,22.860,122.1
5553,04/17/22 04:46:15 PM,10.836,15.624,136.2
5554,04/17/22 04:51:15 PM,7.200,12.024,126.4
5555,04/17/22 04:56:15 PM,7.200,14.436,123.5
5556,04/17/22 05:01:15 PM,8.424,14.436,108.1
5557,04/17/22 05:06:15 PM,12.024,18.036,141.8
5558,04/17/22 05:11:15 PM,10.836,16.848,143.2
5559,04/17/22 05:16:15 PM,7.200,14.436,143.2
5560,04/17/22 05:21:15 PM,12.024,19.224,136.2
5561,04/17/22 05:26:15 PM,9.612,21.636,70.2
5562,04/17/22 05:31:15 PM,21.636,32.472,293.4
5563,04/17/22 05:36:15 PM,21.636,32.472,327.1
5564,04/17/22 05:41:15 PM,24.048,32.472,332.7
5565,04/17/22 05:46:15 PM,26.460,39.672,327.1
5566,04/17/22 05:51:15 PM,24.048,37.260,321.5
5567,04/17/22 05:56:15 PM,24.048,34.848,324.3
5568,04/17/22 06:01:15 PM,25.236,38.484,320.1
5569,04/17/22 06:06:15 PM,26.460,36.072,308.9
5570,04/17/22 06:11:15 PM,26.460,36.072,308.9
5571,04/17/22 06:16:15 PM,27.648,42.084,303.2
5572,04/17/22 06:21:15 PM,31.248,40.860,292.0
5573,04/17/22 06:26:15 PM,32.472,45.684,304.7
5574,04/17/22 06:31:15 PM,32.472,39.672,311.7
5575,04/17/22 06:36:15 PM,28.872,36.072,304.7
5576,04/17/22 06:41:15 PM,28.872,34.848,301.8
5577,04/17/22 06:46:15 PM,28.872,40.860,313.1
5578,04/17/22 06:51:15 PM,30.060,39.672,315.9
5579,04/17/22 06:56:15 PM,28.872,37.260,311.7
5580,04/17/22 07:01:15 PM,28.872,36.072,308.9
5581,04/17/22 07:06:15 PM,28.872,34.848,301.8
5582,04/17/22 07:11:15 PM,31.248,40.860,314.5
5583,04/17/22 07:16:15 PM,31.248,38.484,332.7
5584,04/17/22 07:21:15 PM,31.248,39.672,320.1
5585,04/17/22 07:26:15 PM,31.248,40.860,339.7
5586,04/17/22 07:31:15 PM,30.060,40.860,344.0
5587,04/17/22 07:36:15 PM,28.872,37.260,342.6
5588,04/17/22 07:41:15 PM,31.248,38.484,348.2
5589,04/17/22 07:46:15 PM,31.248,42.084,346.8
5590,04/17/22 07:51:15 PM,32.472,43.272,345.4
5591,04/17/22 07:56:15 PM,33.660,46.872,341.2
5592,04/17/22 08:01:15 PM,31.248,38.484,339.7
5593,04/17/22 08:06:15 PM,36.072,46.872,344.0
5594,04/17/22 08:11:15 PM,31.248,39.672,314.5
5595,04/17/22 08:16:15 PM,36.072,49.284,336.9
5596,04/17/22 08:21:15 PM,34.848,45.684,306.1
5597,04/17/22 08:26:15 PM,37.260,46.872,282.2
5598,04/17/22 08:31:15 PM,33.660,43.272,289.2
5599,04/17/22 08:36:15 PM,36.072,43.272,297.6
5600,04/17/22 08:41:15 PM,38.484,48.096,325.7
5601,04/17/22 08:46:15 PM,38.484,48.096,307.5
5602,04/17/22 08:51:15 PM,38.484,48.096,315.9
5603,04/17/22 08:56:15 PM,40.860,57.708,327.1
5604,04/17/22 09:01:15 PM,37.260,48.096,314.5
5605,04/17/22 09:06:15 PM,38.484,48.096,317.3
