"Título de trazado: E2"
"N.º","Fecha Tiempo, GMT-03:00","Velocidad del viento, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr)","Velocidad de Ráfagas, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr)","Dirección del viento, ø (LGR S/N: 20682654, SEN S/N: 20679482, LBL: N/S)"
5146,04/16/22 07:21:44 AM,8.424,16.848,189.5
5147,04/16/22 07:26:44 AM,8.424,16.848,171.3
5148,04/16/22 07:31:44 AM,2.412,4.824,172.7
5149,04/16/22 07:36:44 AM,7.200,14.436,167.1
5150,04/16/22 07:41:44 AM,10.836,14.436,157.2
5151,04/16/22 07:46:44 AM,12.024,15.624,157.2
5152,04/16/22 07:51:44 AM,12.024,14.436,155.8
5153,04/16/22 07:56:44 AM,10.836,15.624,157.2
5154,04/16/22 08:01:44 AM,10.836,16.848,154.4
5155,04/16/22 08:06:44 AM,2.412,6.012,143.2
5156,04/16/22 08:11:44 AM,1.188,3.600,143.2
5157,04/16/22 08:16:44 AM,0.000,1.188,154.4
5158,04/16/22 08:21:44 AM,1.188,2.412,154.4
5159,04/16/22 08:26:44 AM,2.412,4.824,154.4
5160,04/16/22 08:31:44 AM,0.000,1.188,120.7
5161,04/16/22 08:36:44 AM,1.188,4.824,154.4
5162,04/16/22 08:41:44 AM,3.600,4.824,155.8
5163,04/16/22 08:46:44 AM,1.188,3.600,154.4
5164,04/16/22 08:51:44 AM,0.000,1.188,153.0
5165,04/16/22 08:56:44 AM,2.412,3.600,154.4
5166,04/16/22 09:01:44 AM,2.412,3.600,99.7
5167,04/16/22 09:06:44 AM,1.188,4.824,110.9
5168,04/16/22 09:11:44 AM,2.412,4.824,144.6
5169,04/16/22 09:16:44 AM,1.188,3.600,130.6
5170,04/16/22 09:21:44 AM,0.000,0.000,139.0
5171,04/16/22 09:26:44 AM,0.000,0.000,150.2
5172,04/16/22 09:31:44 AM,0.000,1.188,127.8
5173,04/16/22 09:36:44 AM,0.000,0.000,108.1
5174,04/16/22 09:41:44 AM,0.000,0.000,106.7
5175,04/16/22 09:46:44 AM,1.188,3.600,151.6
5176,04/16/22 09:51:44 AM,2.412,4.824,154.4
5177,04/16/22 09:56:44 AM,1.188,6.012,147.4
5178,04/16/22 10:01:44 AM,4.824,9.612,150.2
5179,04/16/22 10:06:44 AM,3.600,7.200,146.0
5180,04/16/22 10:11:44 AM,3.600,8.424,143.2
5181,04/16/22 10:16:44 AM,3.600,7.200,147.4
5182,04/16/22 10:21:44 AM,3.600,8.424,147.4
5183,04/16/22 10:26:44 AM,7.200,12.024,143.2
5184,04/16/22 10:31:44 AM,7.200,10.836,196.5
5185,04/16/22 10:36:44 AM,8.424,14.436,141.8
5186,04/16/22 10:41:44 AM,8.424,13.212,148.8
5187,04/16/22 10:46:44 AM,9.612,14.436,136.2
5188,04/16/22 10:51:44 AM,8.424,15.624,140.4
5189,04/16/22 10:56:44 AM,8.424,18.036,150.2
5190,04/16/22 11:01:44 AM,7.200,13.212,137.6
5191,04/16/22 11:06:44 AM,9.612,16.848,147.4
5192,04/16/22 11:11:44 AM,8.424,18.036,140.4
5193,04/16/22 11:16:44 AM,9.612,18.036,137.6
5194,04/16/22 11:21:44 AM,9.612,20.448,146.0
5195,04/16/22 11:26:44 AM,10.836,21.636,144.6
5196,04/16/22 11:31:44 AM,13.212,21.636,147.4
5197,04/16/22 11:36:44 AM,13.212,21.636,144.6
5198,04/16/22 11:41:44 AM,13.212,19.224,157.2
5199,04/16/22 11:46:44 AM,10.836,15.624,155.8
5200,04/16/22 11:51:44 AM,10.836,16.848,150.2
5201,04/16/22 11:56:44 AM,10.836,18.036,158.6
5202,04/16/22 12:01:44 PM,13.212,20.448,158.6
5203,04/16/22 12:06:44 PM,12.024,20.448,153.0
5204,04/16/22 12:11:44 PM,12.024,19.224,155.8
5205,04/16/22 12:16:44 PM,7.200,15.624,150.2
5206,04/16/22 12:21:44 PM,10.836,18.036,148.8
5207,04/16/22 12:26:44 PM,14.436,25.236,157.2
5208,04/16/22 12:31:44 PM,10.836,19.224,157.2
5209,04/16/22 12:36:44 PM,10.836,20.448,150.2
5210,04/16/22 12:41:44 PM,12.024,19.224,162.9
5211,04/16/22 12:46:44 PM,12.024,20.448,167.1
5212,04/16/22 12:51:44 PM,14.436,21.636,151.6
5213,04/16/22 12:56:44 PM,12.024,18.036,147.4
5214,04/16/22 01:01:44 PM,13.212,21.636,150.2
5215,04/16/22 01:06:44 PM,13.212,21.636,150.2
5216,04/16/22 01:11:44 PM,14.436,21.636,155.8
5217,04/16/22 01:16:44 PM,13.212,20.448,148.8
5218,04/16/22 01:21:44 PM,13.212,20.448,148.8
5219,04/16/22 01:26:44 PM,13.212,19.224,161.5
5220,04/16/22 01:31:44 PM,10.836,18.036,162.9
5221,04/16/22 01:36:44 PM,13.212,25.236,171.3
5222,04/16/22 01:41:44 PM,12.024,19.224,153.0
5223,04/16/22 01:46:44 PM,13.212,25.236,162.9
5224,04/16/22 01:51:44 PM,10.836,16.848,150.2
5225,04/16/22 01:56:44 PM,13.212,20.448,146.0
5226,04/16/22 02:01:44 PM,8.424,15.624,146.0
5227,04/16/22 02:06:44 PM,7.200,16.848,153.0
5228,04/16/22 02:11:44 PM,14.436,21.636,165.7
5229,04/16/22 02:16:44 PM,14.436,21.636,162.9
5230,04/16/22 02:21:44 PM,12.024,19.224,160.0
5231,04/16/22 02:26:44 PM,9.612,19.224,158.6
5232,04/16/22 02:31:44 PM,7.200,15.624,168.5
5233,04/16/22 02:36:44 PM,8.424,18.036,144.6
5234,04/16/22 02:41:44 PM,6.012,20.448,169.9
5235,04/16/22 02:46:44 PM,6.012,13.212,144.6
5236,04/16/22 02:51:44 PM,9.612,16.848,176.9
5237,04/16/22 02:56:44 PM,8.424,16.848,181.1
5238,04/16/22 03:01:44 PM,4.824,13.212,190.9
5239,04/16/22 03:06:44 PM,9.612,15.624,164.3
5240,04/16/22 03:11:44 PM,6.012,18.036,155.8
5241,04/16/22 03:16:44 PM,16.848,33.660,155.8
5242,04/16/22 03:21:44 PM,24.048,39.672,164.3
5243,04/16/22 03:26:44 PM,18.036,33.660,176.9
5244,04/16/22 03:31:44 PM,28.872,44.496,157.2
5245,04/16/22 03:36:44 PM,15.624,27.648,161.5
5246,04/16/22 03:41:44 PM,21.636,39.672,179.7
5247,04/16/22 03:46:44 PM,27.648,50.508,183.9
5248,04/16/22 03:51:44 PM,28.872,43.272,165.7
5249,04/16/22 03:56:44 PM,32.472,46.872,181.1
5250,04/16/22 04:01:44 PM,28.872,50.508,168.5
5251,04/16/22 04:06:44 PM,30.060,39.672,157.2
5252,04/16/22 04:11:44 PM,30.060,37.260,155.8
5253,04/16/22 04:16:44 PM,26.460,37.260,161.5
5254,04/16/22 04:21:44 PM,38.484,49.284,160.0
5255,04/16/22 04:26:44 PM,26.460,38.484,155.8
5256,04/16/22 04:31:44 PM,28.872,38.484,158.6
5257,04/16/22 04:36:44 PM,27.648,38.484,158.6
5258,04/16/22 04:41:44 PM,28.872,40.860,157.2
5259,04/16/22 04:46:44 PM,26.460,36.072,160.0
5260,04/16/22 04:51:44 PM,27.648,42.084,158.6
5261,04/16/22 04:56:44 PM,27.648,38.484,157.2
5262,04/16/22 05:01:44 PM,24.048,34.848,158.6
5263,04/16/22 05:06:44 PM,33.660,51.696,171.3
5264,04/16/22 05:11:44 PM,28.872,51.696,161.5
5265,04/16/22 05:16:44 PM,30.060,42.084,167.1
5266,04/16/22 05:21:44 PM,36.072,48.096,168.5
5267,04/16/22 05:26:44 PM,28.872,39.672,164.3
5268,04/16/22 05:31:44 PM,33.660,48.096,169.9
5269,04/16/22 05:36:44 PM,33.660,46.872,176.9
5270,04/16/22 05:41:44 PM,31.248,44.496,167.1
5271,04/16/22 05:46:44 PM,33.660,60.120,174.1
5272,04/16/22 05:51:44 PM,33.660,52.884,164.3
5273,04/16/22 05:56:44 PM,37.260,49.284,174.1
5274,04/16/22 06:01:44 PM,39.672,51.696,175.5
5275,04/16/22 06:06:44 PM,36.072,50.508,169.9
5276,04/16/22 06:11:44 PM,38.484,51.696,172.7
5277,04/16/22 06:16:44 PM,38.484,50.508,171.3
5278,04/16/22 06:21:44 PM,34.848,44.496,164.3
5279,04/16/22 06:26:44 PM,33.660,46.872,171.3
5280,04/16/22 06:31:44 PM,33.660,44.496,168.5
5281,04/16/22 06:36:44 PM,33.660,45.684,171.3
5282,04/16/22 06:41:44 PM,30.060,40.860,167.1
5283,04/16/22 06:46:44 PM,31.248,46.872,172.7
5284,04/16/22 06:51:44 PM,31.248,42.084,172.7
5285,04/16/22 06:56:44 PM,34.848,45.684,167.1
5286,04/16/22 07:01:44 PM,31.248,43.272,165.7
5287,04/16/22 07:06:44 PM,30.060,39.672,167.1
5288,04/16/22 07:11:44 PM,25.236,32.472,172.7
5289,04/16/22 07:16:44 PM,26.460,32.472,178.3
5290,04/16/22 07:21:44 PM,20.448,31.248,176.9
5291,04/16/22 07:26:44 PM,28.872,39.672,176.9
5292,04/16/22 07:31:44 PM,28.872,38.484,181.1
5293,04/16/22 07:36:44 PM,28.872,37.260,176.9
5294,04/16/22 07:41:44 PM,25.236,36.072,175.5
5295,04/16/22 07:46:44 PM,28.872,37.260,169.9
5296,04/16/22 07:51:44 PM,26.460,34.848,168.5
5297,04/16/22 07:56:44 PM,30.060,34.848,169.9
5298,04/16/22 08:01:44 PM,32.472,42.084,174.1
5299,04/16/22 08:06:44 PM,25.236,38.484,169.9
5300,04/16/22 08:11:44 PM,31.248,37.260,169.9
5301,04/16/22 08:16:44 PM,28.872,34.848,167.1
5302,04/16/22 08:21:44 PM,27.648,37.260,167.1
5303,04/16/22 08:26:44 PM,30.060,37.260,164.3
5304,04/16/22 08:31:44 PM,32.472,40.860,162.9
5305,04/16/22 08:36:44 PM,34.848,43.272,162.9
5306,04/16/22 08:41:44 PM,36.072,44.496,164.3
5307,04/16/22 08:46:44 PM,36.072,45.684,161.5
5308,04/16/22 08:51:44 PM,34.848,45.684,164.3
5309,04/16/22 08:56:44 PM,33.660,44.496,164.3
5310,04/16/22 09:01:44 PM,34.848,50.508,164.3
5311,04/16/22 09:06:44 PM,34.848,44.496,164.3
5312,04/16/22 09:11:44 PM,34.848,44.496,164.3
5313,04/16/22 09:16:44 PM,31.248,38.484,165.7
5314,04/16/22 09:21:44 PM,30.060,39.672,164.3
5315,04/16/22 09:26:44 PM,34.848,50.508,161.5
5316,04/16/22 09:31:44 PM,32.472,54.108,164.3
5317,04/16/22 09:36:44 PM,32.472,44.496,167.1
5318,04/16/22 09:41:44 PM,32.472,43.272,165.7
5319,04/16/22 09:46:44 PM,33.660,49.284,167.1
5320,04/16/22 09:51:44 PM,30.060,43.272,167.1
5321,04/16/22 09:56:44 PM,30.060,39.672,167.1
5322,04/16/22 10:01:44 PM,27.648,39.672,165.7
5323,04/16/22 10:06:44 PM,26.460,42.084,168.5
5324,04/16/22 10:11:44 PM,22.860,27.648,175.5
5325,04/16/22 10:16:44 PM,24.048,34.848,175.5
5326,04/16/22 10:21:44 PM,31.248,42.084,188.1
5327,04/16/22 10:26:44 PM,27.648,36.072,189.5
5328,04/16/22 10:31:44 PM,25.236,32.472,193.7
5329,04/16/22 10:36:44 PM,21.636,31.248,195.1
5330,04/16/22 10:41:44 PM,19.224,28.872,195.1
5331,04/16/22 10:46:44 PM,13.212,26.460,203.6
5332,04/16/22 10:51:44 PM,14.436,24.048,205.0
5333,04/16/22 10:56:44 PM,10.836,19.224,199.4
5334,04/16/22 11:01:44 PM,14.436,28.872,188.1
5335,04/16/22 11:06:44 PM,16.848,25.236,200.8
5336,04/16/22 11:11:44 PM,13.212,24.048,192.3
5337,04/16/22 11:16:44 PM,9.612,15.624,217.6
5338,04/16/22 11:21:44 PM,10.836,13.212,189.5
5339,04/16/22 11:26:44 PM,10.836,13.212,196.5
5340,04/16/22 11:31:44 PM,10.836,15.624,196.5
5341,04/16/22 11:36:44 PM,14.436,18.036,183.9
5342,04/16/22 11:41:44 PM,14.436,20.448,165.7
5343,04/16/22 11:46:44 PM,14.436,20.448,168.5
5344,04/16/22 11:51:44 PM,16.848,24.048,188.1
5345,04/16/22 11:56:44 PM,13.212,19.224,198.0
5346,04/17/22 12:01:44 AM,14.436,18.036,176.9
5347,04/17/22 12:06:44 AM,16.848,21.636,188.1
5348,04/17/22 12:11:44 AM,22.860,28.872,171.3
5349,04/17/22 12:16:44 AM,24.048,30.060,165.7
5350,04/17/22 12:21:44 AM,24.048,27.648,165.7
5351,04/17/22 12:26:44 AM,21.636,27.648,167.1
5352,04/17/22 12:31:44 AM,24.048,27.648,167.1
5353,04/17/22 12:36:44 AM,19.224,22.860,167.1
5354,04/17/22 12:41:44 AM,22.860,31.248,168.5
5355,04/17/22 12:46:44 AM,21.636,26.460,178.3
5356,04/17/22 12:51:44 AM,18.036,22.860,176.9
5357,04/17/22 12:56:44 AM,18.036,26.460,175.5
5358,04/17/22 01:01:44 AM,22.860,30.060,172.7
5359,04/17/22 01:06:44 AM,25.236,32.472,178.3
5360,04/17/22 01:11:44 AM,25.236,33.660,174.1
5361,04/17/22 01:16:44 AM,26.460,34.848,175.5
5362,04/17/22 01:21:44 AM,27.648,37.260,171.3
5363,04/17/22 01:26:44 AM,26.460,32.472,169.9
5364,04/17/22 01:31:44 AM,25.236,37.260,172.7
5365,04/17/22 01:36:44 AM,22.860,28.872,174.1
5366,04/17/22 01:41:44 AM,24.048,31.248,179.7
5367,04/17/22 01:46:44 AM,18.036,25.236,183.9
5368,04/17/22 01:51:44 AM,12.024,22.860,182.5
5369,04/17/22 01:56:44 AM,7.200,13.212,155.8
5370,04/17/22 02:01:44 AM,7.200,12.024,150.2
5371,04/17/22 02:06:44 AM,6.012,8.424,146.0
5372,04/17/22 02:11:44 AM,8.424,10.836,143.2
5373,04/17/22 02:16:44 AM,7.200,9.612,151.6
5374,04/17/22 02:21:44 AM,7.200,12.024,167.1
5375,04/17/22 02:26:44 AM,10.836,13.212,150.2
5376,04/17/22 02:31:44 AM,9.612,12.024,155.8
5377,04/17/22 02:36:44 AM,8.424,10.836,158.6
5378,04/17/22 02:41:44 AM,9.612,12.024,172.7
5379,04/17/22 02:46:44 AM,10.836,14.436,167.1
5380,04/17/22 02:51:44 AM,12.024,15.624,158.6
5381,04/17/22 02:56:44 AM,14.436,16.848,155.8
5382,04/17/22 03:01:44 AM,14.436,16.848,157.2
5383,04/17/22 03:06:44 AM,13.212,18.036,164.3
5384,04/17/22 03:11:44 AM,9.612,13.212,171.3
5385,04/17/22 03:16:44 AM,8.424,13.212,169.9
5386,04/17/22 03:21:44 AM,8.424,12.024,157.2
5387,04/17/22 03:26:44 AM,7.200,13.212,158.6
5388,04/17/22 03:31:44 AM,2.412,4.824,157.2
5389,04/17/22 03:36:44 AM,6.012,12.024,162.9
5390,04/17/22 03:41:44 AM,7.200,8.424,155.8
5391,04/17/22 03:46:44 AM,8.424,12.024,160.0
5392,04/17/22 03:51:44 AM,12.024,15.624,158.6
5393,04/17/22 03:56:44 AM,6.012,10.836,161.5
5394,04/17/22 04:01:44 AM,9.612,12.024,164.3
5395,04/17/22 04:06:44 AM,8.424,13.212,176.9
5396,04/17/22 04:11:44 AM,2.412,7.200,167.1
5397,04/17/22 04:16:44 AM,2.412,3.600,155.8
5398,04/17/22 04:21:44 AM,3.600,8.424,161.5
5399,04/17/22 04:26:44 AM,7.200,9.612,183.9
5400,04/17/22 04:31:44 AM,9.612,12.024,168.5
5401,04/17/22 04:36:44 AM,4.824,9.612,165.7
5402,04/17/22 04:41:44 AM,1.188,4.824,165.7
5403,04/17/22 04:46:44 AM,2.412,6.012,158.6
5404,04/17/22 04:51:44 AM,2.412,4.824,171.3
5405,04/17/22 04:56:44 AM,6.012,9.612,162.9
5406,04/17/22 05:01:44 AM,2.412,7.200,168.5
5407,04/17/22 05:06:44 AM,1.188,4.824,164.3
5408,04/17/22 05:11:44 AM,2.412,6.012,167.1
5409,04/17/22 05:16:44 AM,4.824,7.200,167.1
5410,04/17/22 05:21:44 AM,4.824,8.424,162.9
5411,04/17/22 05:26:44 AM,6.012,8.424,172.7
5412,04/17/22 05:31:44 AM,6.012,9.612,165.7
5413,04/17/22 05:36:44 AM,7.200,10.836,171.3
5414,04/17/22 05:41:44 AM,7.200,9.612,165.7
5415,04/17/22 05:46:44 AM,4.824,7.200,165.7
5416,04/17/22 05:51:44 AM,3.600,8.424,160.0
5417,04/17/22 05:56:44 AM,6.012,9.612,161.5
5418,04/17/22 06:01:44 AM,3.600,7.200,169.9
5419,04/17/22 06:06:44 AM,1.188,4.824,176.9
5420,04/17/22 06:11:44 AM,4.824,6.012,209.2
5421,04/17/22 06:16:44 AM,1.188,4.824,235.9
5422,04/17/22 06:21:44 AM,2.412,3.600,235.9
5423,04/17/22 06:26:44 AM,1.188,4.824,231.6
5424,04/17/22 06:31:44 AM,2.412,3.600,214.8
5425,04/17/22 06:36:44 AM,0.000,2.412,155.8
5426,04/17/22 06:41:44 AM,2.412,3.600,155.8
5427,04/17/22 06:46:44 AM,0.000,3.600,162.9
5428,04/17/22 06:51:44 AM,1.188,2.412,171.3
5429,04/17/22 06:56:44 AM,0.000,2.412,209.2
5430,04/17/22 07:01:44 AM,1.188,2.412,221.8
5431,04/17/22 07:06:44 AM,0.000,1.188,217.6
5432,04/17/22 07:11:44 AM,0.000,0.000,214.8
5433,04/17/22 07:16:44 AM,2.412,4.824,220.4
5434,04/17/22 07:21:44 AM,3.600,4.824,237.3
5435,04/17/22 07:26:44 AM,4.824,6.012,235.9
5436,04/17/22 07:31:44 AM,3.600,6.012,226.0
5437,04/17/22 07:36:44 AM,6.012,8.424,199.4
5438,04/17/22 07:41:44 AM,6.012,8.424,203.6
5439,04/17/22 07:46:44 AM,6.012,7.200,185.3
5440,04/17/22 07:51:44 AM,6.012,8.424,200.8
5441,04/17/22 07:56:44 AM,6.012,8.424,189.5
5442,04/17/22 08:01:44 AM,4.824,8.424,189.5
5443,04/17/22 08:06:44 AM,6.012,8.424,212.0
5444,04/17/22 08:11:44 AM,1.188,6.012,238.7
5445,04/17/22 08:16:44 AM,2.412,6.012,205.0
5446,04/17/22 08:21:44 AM,2.412,3.600,234.5
5447,04/17/22 08:26:44 AM,1.188,3.600,198.0
5448,04/17/22 08:31:44 AM,1.188,3.600,164.3
5449,04/17/22 08:36:44 AM,0.000,0.000,169.9
5450,04/17/22 08:41:44 AM,0.000,0.000,210.6
5451,04/17/22 08:46:44 AM,0.000,0.000,178.3
5452,04/17/22 08:51:44 AM,0.000,0.000,172.7
5453,04/17/22 08:56:44 AM,0.000,0.000,188.1
5454,04/17/22 09:01:44 AM,0.000,2.412,230.2
5455,04/17/22 09:06:44 AM,0.000,0.000,226.0
5456,04/17/22 09:11:44 AM,0.000,0.000,193.7
5457,04/17/22 09:16:44 AM,0.000,2.412,192.3
5458,04/17/22 09:21:44 AM,0.000,0.000,155.8
5459,04/17/22 09:26:44 AM,0.000,2.412,167.1
5460,04/17/22 09:31:44 AM,2.412,4.824,221.8
5461,04/17/22 09:36:44 AM,3.600,4.824,217.6
5462,04/17/22 09:41:44 AM,2.412,4.824,172.7
5463,04/17/22 09:46:44 AM,1.188,4.824,183.9
5464,04/17/22 09:51:44 AM,3.600,6.012,237.3
5465,04/17/22 09:56:44 AM,3.600,6.012,235.9
5466,04/17/22 10:01:44 AM,3.600,6.012,235.9
5467,04/17/22 10:06:44 AM,2.412,4.824,234.5
5468,04/17/22 10:11:44 AM,3.600,6.012,231.6
5469,04/17/22 10:16:44 AM,1.188,4.824,234.5
5470,04/17/22 10:21:44 AM,3.600,6.012,190.9
5471,04/17/22 10:26:44 AM,3.600,8.424,175.5
5472,04/17/22 10:31:44 AM,4.824,12.024,162.9
5473,04/17/22 10:36:44 AM,4.824,12.024,130.6
5474,04/17/22 10:41:44 AM,6.012,9.612,144.6
5475,04/17/22 10:46:44 AM,7.200,10.836,148.8
5476,04/17/22 10:51:44 AM,4.824,9.612,221.8
5477,04/17/22 10:56:44 AM,6.012,10.836,181.1
5478,04/17/22 11:01:44 AM,6.012,10.836,237.3
5479,04/17/22 11:06:44 AM,4.824,9.612,231.6
5480,04/17/22 11:11:44 AM,8.424,16.848,226.0
5481,04/17/22 11:16:44 AM,8.424,13.212,248.5
5482,04/17/22 11:21:44 AM,4.824,9.612,214.8
5483,04/17/22 11:26:44 AM,6.012,10.836,151.6
5484,04/17/22 11:31:44 AM,8.424,16.848,147.4
5485,04/17/22 11:36:44 AM,9.612,14.436,144.6
5486,04/17/22 11:41:44 AM,14.436,20.448,153.0
5487,04/17/22 11:46:44 AM,12.024,18.036,158.6
5488,04/17/22 11:51:44 AM,13.212,20.448,176.9
5489,04/17/22 11:56:44 AM,12.024,19.224,172.7
5490,04/17/22 12:01:44 PM,12.024,22.860,172.7
5491,04/17/22 12:06:44 PM,14.436,26.460,164.3
5492,04/17/22 12:11:44 PM,15.624,21.636,176.9
5493,04/17/22 12:16:44 PM,13.212,20.448,167.1
5494,04/17/22 12:21:44 PM,14.436,26.460,151.6
5495,04/17/22 12:26:44 PM,12.024,22.860,150.2
5496,04/17/22 12:31:44 PM,10.836,20.448,148.8
5497,04/17/22 12:36:44 PM,12.024,22.860,144.6
5498,04/17/22 12:41:44 PM,14.436,26.460,150.2
5499,04/17/22 12:46:44 PM,12.024,20.448,150.2
5500,04/17/22 12:51:44 PM,15.624,24.048,158.6
5501,04/17/22 12:56:44 PM,12.024,16.848,154.4
5502,04/17/22 01:01:44 PM,12.024,19.224,150.2
5503,04/17/22 01:06:44 PM,12.024,24.048,147.4
5504,04/17/22 01:11:44 PM,14.436,22.860,153.0
5505,04/17/22 01:16:44 PM,10.836,20.448,157.2
5506,04/17/22 01:21:44 PM,10.836,20.448,148.8
5507,04/17/22 01:26:44 PM,9.612,21.636,146.0
5508,04/17/22 01:31:44 PM,9.612,24.048,148.8
5509,04/17/22 01:36:44 PM,13.212,24.048,153.0
5510,04/17/22 01:41:44 PM,13.212,22.860,164.3
5511,04/17/22 01:46:44 PM,13.212,21.636,169.9
5512,04/17/22 01:51:44 PM,13.212,24.048,151.6
5513,04/17/22 01:56:44 PM,8.424,18.036,150.2
5514,04/17/22 02:01:44 PM,12.024,21.636,146.0
5515,04/17/22 02:06:44 PM,9.612,21.636,150.2
5516,04/17/22 02:11:44 PM,12.024,24.048,162.9
5517,04/17/22 02:16:44 PM,9.612,19.224,158.6
5518,04/17/22 02:21:44 PM,10.836,19.224,165.7
5519,04/17/22 02:26:44 PM,8.424,12.024,157.2
5520,04/17/22 02:31:44 PM,6.012,13.212,150.2
5521,04/17/22 02:36:44 PM,7.200,15.624,155.8
5522,04/17/22 02:41:44 PM,14.436,21.636,162.9
5523,04/17/22 02:46:44 PM,10.836,19.224,148.8
5524,04/17/22 02:51:44 PM,7.200,15.624,153.0
5525,04/17/22 02:56:44 PM,9.612,24.048,154.4
5526,04/17/22 03:01:44 PM,7.200,12.024,160.0
5527,04/17/22 03:06:44 PM,3.600,13.212,161.5
5528,04/17/22 03:11:44 PM,12.024,19.224,160.0
5529,04/17/22 03:16:44 PM,10.836,20.448,147.4
5530,04/17/22 03:21:44 PM,12.024,20.448,150.2
5531,04/17/22 03:26:44 PM,9.612,15.624,164.3
5532,04/17/22 03:31:44 PM,6.012,13.212,147.4
5533,04/17/22 03:36:44 PM,6.012,12.024,162.9
5534,04/17/22 03:41:44 PM,10.836,19.224,151.6
5535,04/17/22 03:46:44 PM,10.836,22.860,146.0
5536,04/17/22 03:51:44 PM,10.836,20.448,153.0
5537,04/17/22 03:56:44 PM,8.424,16.848,161.5
5538,04/17/22 04:01:44 PM,13.212,20.448,158.6
5539,04/17/22 04:06:44 PM,12.024,21.636,153.0
5540,04/17/22 04:11:44 PM,7.200,13.212,178.3
5541,04/17/22 04:16:44 PM,7.200,12.024,158.6
5542,04/17/22 04:21:44 PM,3.600,9.612,155.8
5543,04/17/22 04:26:44 PM,10.836,20.448,160.0
5544,04/17/22 04:31:44 PM,10.836,18.036,146.0
5545,04/17/22 04:36:44 PM,4.824,10.836,140.4
5546,04/17/22 04:41:44 PM,6.012,18.036,157.2
5547,04/17/22 04:46:44 PM,4.824,18.036,139.0
5548,04/17/22 04:51:44 PM,2.412,7.200,150.2
5549,04/17/22 04:56:44 PM,4.824,10.836,154.4
5550,04/17/22 05:01:44 PM,6.012,14.436,158.6
5551,04/17/22 05:06:44 PM,4.824,10.836,151.6
5552,04/17/22 05:11:44 PM,7.200,12.024,148.8
5553,04/17/22 05:16:44 PM,7.200,13.212,168.5
5554,04/17/22 05:21:44 PM,7.200,13.212,154.4
5555,04/17/22 05:26:44 PM,8.424,14.436,155.8
5556,04/17/22 05:31:44 PM,8.424,21.636,162.9
5557,04/17/22 05:36:44 PM,19.224,28.872,160.0
5558,04/17/22 05:41:44 PM,16.848,25.236,158.6
5559,04/17/22 05:46:44 PM,13.212,22.860,161.5
5560,04/17/22 05:51:44 PM,18.036,25.236,161.5
5561,04/17/22 05:56:44 PM,19.224,32.472,167.1
5562,04/17/22 06:01:44 PM,15.624,24.048,189.5
5563,04/17/22 06:06:44 PM,9.612,16.848,200.8
5564,04/17/22 06:11:44 PM,18.036,26.460,157.2
5565,04/17/22 06:16:44 PM,14.436,18.036,175.5
5566,04/17/22 06:21:44 PM,14.436,21.636,174.1
5567,04/17/22 06:26:44 PM,12.024,20.448,169.9
5568,04/17/22 06:31:44 PM,19.224,34.848,168.5
5569,04/17/22 06:36:44 PM,22.860,31.248,165.7
5570,04/17/22 06:41:44 PM,25.236,32.472,165.7
5571,04/17/22 06:46:44 PM,28.872,36.072,164.3
5572,04/17/22 06:51:44 PM,21.636,28.872,161.5
5573,04/17/22 06:56:44 PM,21.636,28.872,162.9
5574,04/17/22 07:01:44 PM,27.648,36.072,157.2
5575,04/17/22 07:06:44 PM,22.860,27.648,155.8
5576,04/17/22 07:11:44 PM,22.860,27.648,155.8
5577,04/17/22 07:16:44 PM,21.636,28.872,155.8
5578,04/17/22 07:21:44 PM,21.636,27.648,155.8
5579,04/17/22 07:26:44 PM,24.048,28.872,155.8
5580,04/17/22 07:31:44 PM,25.236,30.060,155.8
5581,04/17/22 07:36:44 PM,25.236,30.060,157.2
5582,04/17/22 07:41:44 PM,21.636,25.236,155.8
5583,04/17/22 07:46:44 PM,22.860,26.460,155.8
5584,04/17/22 07:51:44 PM,22.860,28.872,155.8
5585,04/17/22 07:56:44 PM,21.636,26.460,155.8
5586,04/17/22 08:01:44 PM,22.860,26.460,157.2
5587,04/17/22 08:06:44 PM,22.860,28.872,160.0
5588,04/17/22 08:11:44 PM,22.860,32.472,175.5
5589,04/17/22 08:16:44 PM,25.236,32.472,181.1
5590,04/17/22 08:21:44 PM,28.872,37.260,178.3
5591,04/17/22 08:26:44 PM,25.236,33.660,172.7
5592,04/17/22 08:31:44 PM,22.860,31.248,165.7
5593,04/17/22 08:36:44 PM,22.860,27.648,165.7
5594,04/17/22 08:41:44 PM,24.048,34.848,164.3
5595,04/17/22 08:46:44 PM,21.636,28.872,165.7
5596,04/17/22 08:51:44 PM,24.048,33.660,165.7
5597,04/17/22 08:56:44 PM,21.636,30.060,164.3
5598,04/17/22 09:01:44 PM,21.636,28.872,165.7
5599,04/17/22 09:06:44 PM,25.236,32.472,164.3
5600,04/17/22 09:11:44 PM,19.224,26.460,162.9
5601,04/17/22 09:16:44 PM,21.636,26.460,168.5
5602,04/17/22 09:21:44 PM,22.860,27.648,165.7
5603,04/17/22 09:26:44 PM,24.048,28.872,167.1
5604,04/17/22 09:31:44 PM,25.236,33.660,164.3
5605,04/17/22 09:36:44 PM,25.236,28.872,164.3
