"Título de trazado: E2"
"N.º","Fecha Tiempo, GMT-03:00","Velocidad del viento, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr)","Velocidad de Ráfagas, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr)","Dirección del viento, ø (LGR S/N: 20682654, SEN S/N: 20679482, LBL: N/S)"
1409,03/22/22 02:08:48 PM,16.848,27.648,160.0
1410,03/22/22 02:13:48 PM,14.436,27.648,155.8
1411,03/22/22 02:18:48 PM,14.436,20.448,161.5
1412,03/22/22 02:23:48 PM,12.024,21.636,158.6
1413,03/22/22 02:28:48 PM,20.448,28.872,162.9
1414,03/22/22 02:33:48 PM,15.624,26.460,172.7
1415,03/22/22 02:38:48 PM,18.036,30.060,168.5
1416,03/22/22 02:43:48 PM,13.212,22.860,158.6
1417,03/22/22 02:48:48 PM,13.212,25.236,178.3
1418,03/22/22 02:53:48 PM,7.200,16.848,153.0
1419,03/22/22 02:58:48 PM,4.824,10.836,143.2
1420,03/22/22 03:03:48 PM,10.836,21.636,151.6
1421,03/22/22 03:08:48 PM,21.636,34.848,148.8
1422,03/22/22 03:13:48 PM,13.212,22.860,154.4
1423,03/22/22 03:18:48 PM,10.836,22.860,165.7
1424,03/22/22 03:23:48 PM,12.024,21.636,157.2
1425,03/22/22 03:28:48 PM,9.612,20.448,148.8
1426,03/22/22 03:33:48 PM,22.860,32.472,148.8
1427,03/22/22 03:38:48 PM,15.624,32.472,148.8
1428,03/22/22 03:43:48 PM,16.848,30.060,153.0
1429,03/22/22 03:48:48 PM,28.872,46.872,154.4
1430,03/22/22 03:53:48 PM,34.848,45.684,154.4
1431,03/22/22 03:58:48 PM,38.484,55.296,157.2
1432,03/22/22 04:03:48 PM,38.484,60.120,157.2
1433,03/22/22 04:08:48 PM,45.684,62.532,157.2
1434,03/22/22 04:13:48 PM,33.660,55.296,157.2
1435,03/22/22 04:18:48 PM,27.648,44.496,157.2
1436,03/22/22 04:23:48 PM,33.660,56.520,158.6
1437,03/22/22 04:28:48 PM,40.860,63.720,158.6
1438,03/22/22 04:33:48 PM,38.484,57.708,158.6
1439,03/22/22 04:38:48 PM,39.672,52.884,160.0
1440,03/22/22 04:43:48 PM,43.272,62.532,158.6
1441,03/22/22 04:48:48 PM,43.272,57.708,157.2
1442,03/22/22 04:53:48 PM,45.684,57.708,157.2
1443,03/22/22 04:58:48 PM,44.496,66.132,158.6
1444,03/22/22 05:03:48 PM,44.496,58.896,157.2
1445,03/22/22 05:08:48 PM,39.672,57.708,157.2
1446,03/22/22 05:13:48 PM,43.272,64.908,158.6
1447,03/22/22 05:18:48 PM,45.684,57.708,160.0
1448,03/22/22 05:23:48 PM,36.072,51.696,158.6
1449,03/22/22 05:28:48 PM,40.860,57.708,158.6
1450,03/22/22 05:33:48 PM,42.084,60.120,157.2
1451,03/22/22 05:38:48 PM,38.484,60.120,157.2
1452,03/22/22 05:43:48 PM,43.272,56.520,161.5
1453,03/22/22 05:48:48 PM,42.084,60.120,158.6
1454,03/22/22 05:53:48 PM,44.496,54.108,157.2
1455,03/22/22 05:58:48 PM,36.072,56.520,160.0
1456,03/22/22 06:03:48 PM,39.672,51.696,158.6
1457,03/22/22 06:08:48 PM,42.084,56.520,158.6
1458,03/22/22 06:13:48 PM,43.272,57.708,157.2
1459,03/22/22 06:18:48 PM,43.272,69.732,160.0
1460,03/22/22 06:23:48 PM,45.684,57.708,161.5
1461,03/22/22 06:28:48 PM,48.096,60.120,158.6
1462,03/22/22 06:33:48 PM,45.684,57.708,161.5
1463,03/22/22 06:38:48 PM,48.096,67.320,158.6
1464,03/22/22 06:43:48 PM,44.496,57.708,158.6
1465,03/22/22 06:48:48 PM,44.496,58.896,158.6
1466,03/22/22 06:53:48 PM,43.272,56.520,160.0
1467,03/22/22 06:58:48 PM,44.496,55.296,158.6
1468,03/22/22 07:03:48 PM,42.084,55.296,160.0
1469,03/22/22 07:08:48 PM,40.860,54.108,160.0
1470,03/22/22 07:13:48 PM,40.860,50.508,158.6
1471,03/22/22 07:18:48 PM,31.248,40.860,157.2
1472,03/22/22 07:23:48 PM,34.848,40.860,157.2
1473,03/22/22 07:28:48 PM,33.660,40.860,157.2
1474,03/22/22 07:33:48 PM,32.472,39.672,157.2
1475,03/22/22 07:38:48 PM,32.472,42.084,157.2
1476,03/22/22 07:43:48 PM,32.472,40.860,155.8
1477,03/22/22 07:48:48 PM,32.472,40.860,157.2
1478,03/22/22 07:53:48 PM,27.648,36.072,157.2
1479,03/22/22 07:58:48 PM,28.872,40.860,157.2
1480,03/22/22 08:03:48 PM,22.860,33.660,157.2
1481,03/22/22 08:08:48 PM,32.472,38.484,155.8
1482,03/22/22 08:13:48 PM,28.872,38.484,155.8
1483,03/22/22 08:18:48 PM,28.872,40.860,157.2
1484,03/22/22 08:23:48 PM,27.648,38.484,157.2
1485,03/22/22 08:28:48 PM,32.472,46.872,155.8
1486,03/22/22 08:33:48 PM,31.248,38.484,155.8
1487,03/22/22 08:38:48 PM,28.872,37.260,155.8
1488,03/22/22 08:43:48 PM,30.060,44.496,155.8
1489,03/22/22 08:48:48 PM,33.660,42.084,155.8
1490,03/22/22 08:53:48 PM,30.060,37.260,155.8
1491,03/22/22 08:58:48 PM,30.060,36.072,155.8
1492,03/22/22 09:03:48 PM,26.460,34.848,155.8
1493,03/22/22 09:08:48 PM,25.236,39.672,155.8
1494,03/22/22 09:13:48 PM,21.636,31.248,157.2
1495,03/22/22 09:18:48 PM,19.224,25.236,155.8
1496,03/22/22 09:23:48 PM,19.224,26.460,158.6
1497,03/22/22 09:28:48 PM,16.848,24.048,164.3
1498,03/22/22 09:33:48 PM,10.836,14.436,158.6
1499,03/22/22 09:38:48 PM,6.012,14.436,157.2
1500,03/22/22 09:43:48 PM,4.824,12.024,161.5
1501,03/22/22 09:48:48 PM,9.612,18.036,158.6
1502,03/22/22 09:53:48 PM,6.012,12.024,178.3
1503,03/22/22 09:58:48 PM,7.200,10.836,165.7
1504,03/22/22 10:03:48 PM,6.012,10.836,190.9
1505,03/22/22 10:08:48 PM,1.188,4.824,261.1
1506,03/22/22 10:13:48 PM,6.012,10.836,164.3
1507,03/22/22 10:18:48 PM,8.424,12.024,181.1
1508,03/22/22 10:23:48 PM,10.836,15.624,154.4
1509,03/22/22 10:28:48 PM,9.612,13.212,150.2
1510,03/22/22 10:33:48 PM,10.836,14.436,148.8
1511,03/22/22 10:38:48 PM,13.212,18.036,150.2
1512,03/22/22 10:43:48 PM,13.212,20.448,154.4
1513,03/22/22 10:48:48 PM,9.612,14.436,155.8
1514,03/22/22 10:53:48 PM,9.612,14.436,157.2
1515,03/22/22 10:58:48 PM,10.836,15.624,155.8
1516,03/22/22 11:03:48 PM,9.612,14.436,155.8
1517,03/22/22 11:08:48 PM,12.024,19.224,157.2
1518,03/22/22 11:13:48 PM,13.212,19.224,155.8
1519,03/22/22 11:18:48 PM,9.612,13.212,160.0
1520,03/22/22 11:23:48 PM,12.024,19.224,157.2
1521,03/22/22 11:28:48 PM,15.624,20.448,155.8
1522,03/22/22 11:33:48 PM,12.024,18.036,157.2
1523,03/22/22 11:38:48 PM,14.436,18.036,157.2
1524,03/22/22 11:43:48 PM,14.436,19.224,161.5
1525,03/22/22 11:48:48 PM,13.212,15.624,161.5
1526,03/22/22 11:53:48 PM,10.836,14.436,169.9
1527,03/22/22 11:58:48 PM,10.836,14.436,169.9
1528,03/23/22 12:03:48 AM,12.024,16.848,165.7
1529,03/23/22 12:08:48 AM,14.436,18.036,164.3
1530,03/23/22 12:13:48 AM,12.024,16.848,169.9
1531,03/23/22 12:18:48 AM,14.436,16.848,160.0
1532,03/23/22 12:23:48 AM,15.624,19.224,162.9
1533,03/23/22 12:28:48 AM,18.036,20.448,162.9
1534,03/23/22 12:33:48 AM,15.624,18.036,157.2
1535,03/23/22 12:38:48 AM,21.636,30.060,164.3
1536,03/23/22 12:43:48 AM,22.860,32.472,161.5
1537,03/23/22 12:48:48 AM,22.860,26.460,157.2
1538,03/23/22 12:53:48 AM,20.448,28.872,158.6
1539,03/23/22 12:58:48 AM,22.860,28.872,160.0
1540,03/23/22 01:03:48 AM,19.224,25.236,160.0
1541,03/23/22 01:08:48 AM,19.224,22.860,158.6
1542,03/23/22 01:13:48 AM,19.224,24.048,157.2
1543,03/23/22 01:18:48 AM,22.860,28.872,157.2
1544,03/23/22 01:23:48 AM,22.860,26.460,158.6
1545,03/23/22 01:28:48 AM,24.048,34.848,157.2
1546,03/23/22 01:33:48 AM,21.636,36.072,157.2
1547,03/23/22 01:38:48 AM,18.036,24.048,155.8
1548,03/23/22 01:43:48 AM,18.036,22.860,157.2
1549,03/23/22 01:48:48 AM,19.224,24.048,158.6
1550,03/23/22 01:53:48 AM,21.636,28.872,158.6
1551,03/23/22 01:58:48 AM,22.860,26.460,157.2
1552,03/23/22 02:03:48 AM,20.448,24.048,157.2
1553,03/23/22 02:08:48 AM,19.224,22.860,158.6
1554,03/23/22 02:13:48 AM,21.636,27.648,160.0
1555,03/23/22 02:18:48 AM,22.860,27.648,162.9
1556,03/23/22 02:23:48 AM,20.448,26.460,165.7
1557,03/23/22 02:28:48 AM,21.636,27.648,164.3
1558,03/23/22 02:33:48 AM,21.636,28.872,161.5
1559,03/23/22 02:38:48 AM,20.448,26.460,160.0
1560,03/23/22 02:43:48 AM,24.048,36.072,161.5
1561,03/23/22 02:48:48 AM,30.060,38.484,164.3
1562,03/23/22 02:53:48 AM,33.660,42.084,161.5
1563,03/23/22 02:58:48 AM,28.872,40.860,161.5
1564,03/23/22 03:03:48 AM,24.048,28.872,161.5
1565,03/23/22 03:08:48 AM,20.448,27.648,162.9
1566,03/23/22 03:13:48 AM,18.036,22.860,161.5
1567,03/23/22 03:18:48 AM,19.224,25.236,164.3
1568,03/23/22 03:23:48 AM,18.036,26.460,158.6
1569,03/23/22 03:28:48 AM,24.048,32.472,164.3
1570,03/23/22 03:33:48 AM,26.460,33.660,165.7
1571,03/23/22 03:38:48 AM,28.872,36.072,165.7
1572,03/23/22 03:43:48 AM,24.048,36.072,160.0
1573,03/23/22 03:48:48 AM,19.224,26.460,158.6
1574,03/23/22 03:53:48 AM,18.036,24.048,157.2
1575,03/23/22 03:58:48 AM,15.624,24.048,160.0
1576,03/23/22 04:03:48 AM,20.448,26.460,157.2
1577,03/23/22 04:08:48 AM,21.636,31.248,157.2
1578,03/23/22 04:13:48 AM,19.224,25.236,157.2
1579,03/23/22 04:18:48 AM,20.448,30.060,157.2
1580,03/23/22 04:23:48 AM,20.448,26.460,157.2
1581,03/23/22 04:28:48 AM,22.860,32.472,157.2
1582,03/23/22 04:33:48 AM,26.460,31.248,155.8
1583,03/23/22 04:38:48 AM,22.860,28.872,157.2
1584,03/23/22 04:43:48 AM,24.048,30.060,155.8
1585,03/23/22 04:48:48 AM,20.448,30.060,158.6
1586,03/23/22 04:53:48 AM,25.236,32.472,157.2
1587,03/23/22 04:58:48 AM,28.872,40.860,155.8
1588,03/23/22 05:03:48 AM,30.060,39.672,155.8
1589,03/23/22 05:08:48 AM,27.648,34.848,157.2
1590,03/23/22 05:13:48 AM,28.872,39.672,157.2
1591,03/23/22 05:18:48 AM,26.460,36.072,157.2
1592,03/23/22 05:23:48 AM,30.060,36.072,157.2
1593,03/23/22 05:28:48 AM,24.048,31.248,157.2
1594,03/23/22 05:33:48 AM,28.872,36.072,157.2
1595,03/23/22 05:38:48 AM,21.636,27.648,157.2
1596,03/23/22 05:43:48 AM,21.636,26.460,158.6
1597,03/23/22 05:48:48 AM,19.224,25.236,157.2
1598,03/23/22 05:53:48 AM,15.624,25.236,161.5
1599,03/23/22 05:58:48 AM,13.212,18.036,162.9
1600,03/23/22 06:03:48 AM,13.212,16.848,162.9
1601,03/23/22 06:08:48 AM,16.848,25.236,171.3
1602,03/23/22 06:13:48 AM,13.212,20.448,167.1
1603,03/23/22 06:18:48 AM,8.424,16.848,158.6
1604,03/23/22 06:23:48 AM,7.200,16.848,150.2
1605,03/23/22 06:28:48 AM,2.412,8.424,153.0
1606,03/23/22 06:33:48 AM,14.436,21.636,160.0
1607,03/23/22 06:38:48 AM,15.624,21.636,158.6
1608,03/23/22 06:43:48 AM,13.212,19.224,161.5
1609,03/23/22 06:48:48 AM,8.424,14.436,157.2
1610,03/23/22 06:53:48 AM,4.824,8.424,157.2
1611,03/23/22 06:58:48 AM,8.424,12.024,155.8
1612,03/23/22 07:03:48 AM,3.600,8.424,155.8
1613,03/23/22 07:08:48 AM,3.600,10.836,165.7
1614,03/23/22 07:13:48 AM,9.612,13.212,143.2
1615,03/23/22 07:18:48 AM,9.612,13.212,158.6
1616,03/23/22 07:23:48 AM,8.424,13.212,167.1
1617,03/23/22 07:28:48 AM,6.012,13.212,146.0
1618,03/23/22 07:33:48 AM,7.200,12.024,164.3
1619,03/23/22 07:38:48 AM,7.200,10.836,165.7
1620,03/23/22 07:43:48 AM,4.824,16.848,160.0
1621,03/23/22 07:48:48 AM,7.200,22.860,158.6
1622,03/23/22 07:53:48 AM,12.024,21.636,158.6
1623,03/23/22 07:58:48 AM,21.636,30.060,157.2
1624,03/23/22 08:03:48 AM,27.648,37.260,155.8
1625,03/23/22 08:08:48 AM,24.048,34.848,157.2
1626,03/23/22 08:13:48 AM,27.648,38.484,155.8
1627,03/23/22 08:18:48 AM,28.872,39.672,155.8
1628,03/23/22 08:23:48 AM,21.636,32.472,160.0
1629,03/23/22 08:28:48 AM,18.036,26.460,158.6
1630,03/23/22 08:33:48 AM,24.048,31.248,155.8
1631,03/23/22 08:38:48 AM,20.448,27.648,157.2
1632,03/23/22 08:43:48 AM,31.248,38.484,155.8
1633,03/23/22 08:48:48 AM,28.872,38.484,157.2
1634,03/23/22 08:53:48 AM,26.460,42.084,157.2
1635,03/23/22 08:58:48 AM,24.048,38.484,160.0
1636,03/23/22 09:03:48 AM,12.024,21.636,165.7
1637,03/23/22 09:08:48 AM,4.824,14.436,161.5
1638,03/23/22 09:13:48 AM,14.436,21.636,143.2
1639,03/23/22 09:18:48 AM,9.612,15.624,151.6
1640,03/23/22 09:23:48 AM,9.612,25.236,153.0
1641,03/23/22 09:28:48 AM,7.200,19.224,153.0
1642,03/23/22 09:33:48 AM,6.012,12.024,185.3
1643,03/23/22 09:38:48 AM,4.824,12.024,193.7
1644,03/23/22 09:43:48 AM,13.212,21.636,148.8
1645,03/23/22 09:48:48 AM,10.836,19.224,141.8
1646,03/23/22 09:53:48 AM,13.212,18.036,164.3
1647,03/23/22 09:58:48 AM,12.024,20.448,157.2
1648,03/23/22 10:03:48 AM,12.024,19.224,183.9
1649,03/23/22 10:08:48 AM,6.012,18.036,217.6
1650,03/23/22 10:13:48 AM,6.012,39.672,198.0
1651,03/23/22 10:18:48 AM,9.612,25.236,160.0
1652,03/23/22 10:23:48 AM,13.212,24.048,154.4
1653,03/23/22 10:28:48 AM,13.212,20.448,154.4
1654,03/23/22 10:33:48 AM,15.624,25.236,151.6
1655,03/23/22 10:38:48 AM,13.212,18.036,143.2
1656,03/23/22 10:43:48 AM,13.212,18.036,146.0
1657,03/23/22 10:48:48 AM,13.212,20.448,148.8
1658,03/23/22 10:53:48 AM,13.212,20.448,146.0
1659,03/23/22 10:58:48 AM,12.024,21.636,146.0
1660,03/23/22 11:03:48 AM,14.436,25.236,165.7
1661,03/23/22 11:08:48 AM,16.848,22.860,171.3
1662,03/23/22 11:13:48 AM,15.624,22.860,185.3
1663,03/23/22 11:18:48 AM,13.212,25.236,175.5
1664,03/23/22 11:23:48 AM,9.612,16.848,164.3
1665,03/23/22 11:28:48 AM,12.024,24.048,172.7
1666,03/23/22 11:33:48 AM,12.024,19.224,186.7
1667,03/23/22 11:38:48 AM,10.836,18.036,185.3
1668,03/23/22 11:43:48 AM,10.836,26.460,158.6
1669,03/23/22 11:48:48 AM,16.848,25.236,178.3
1670,03/23/22 11:53:48 AM,16.848,32.472,165.7
1671,03/23/22 11:58:48 AM,14.436,22.860,155.8
1672,03/23/22 12:03:48 PM,18.036,32.472,157.2
1673,03/23/22 12:08:48 PM,20.448,37.260,154.4
1674,03/23/22 12:13:48 PM,28.872,40.860,154.4
1675,03/23/22 12:18:48 PM,27.648,42.084,154.4
1676,03/23/22 12:23:48 PM,31.248,40.860,155.8
1677,03/23/22 12:28:48 PM,33.660,46.872,154.4
1678,03/23/22 12:33:48 PM,32.472,49.284,155.8
1679,03/23/22 12:38:48 PM,25.236,42.084,155.8
1680,03/23/22 12:43:48 PM,27.648,43.272,155.8
1681,03/23/22 12:48:48 PM,31.248,48.096,154.4
1682,03/23/22 12:53:48 PM,26.460,45.684,155.8
1683,03/23/22 12:58:48 PM,32.472,48.096,155.8
1684,03/23/22 01:03:48 PM,33.660,44.496,154.4
1685,03/23/22 01:08:48 PM,28.872,46.872,154.4
1686,03/23/22 01:13:48 PM,22.860,39.672,154.4
1687,03/23/22 01:18:48 PM,30.060,55.296,154.4
1688,03/23/22 01:23:48 PM,37.260,51.696,155.8
1689,03/23/22 01:28:48 PM,30.060,44.496,155.8
1690,03/23/22 01:33:48 PM,26.460,45.684,155.8
1691,03/23/22 01:38:48 PM,21.636,34.848,158.6
1692,03/23/22 01:43:48 PM,28.872,44.496,160.0
1693,03/23/22 01:48:48 PM,34.848,52.884,155.8
1694,03/23/22 01:53:48 PM,34.848,51.696,155.8
1695,03/23/22 01:58:48 PM,34.848,50.508,155.8
1696,03/23/22 02:03:48 PM,34.848,50.508,157.2
1697,03/23/22 02:08:48 PM,33.660,46.872,155.8
1698,03/23/22 02:13:48 PM,30.060,50.508,155.8
1699,03/23/22 02:18:48 PM,34.848,50.508,157.2
1700,03/23/22 02:23:48 PM,36.072,52.884,155.8
1701,03/23/22 02:28:48 PM,37.260,48.096,155.8
1702,03/23/22 02:33:48 PM,32.472,44.496,155.8
1703,03/23/22 02:38:48 PM,34.848,46.872,155.8
1704,03/23/22 02:43:48 PM,36.072,49.284,155.8
1705,03/23/22 02:48:48 PM,32.472,51.696,155.8
1706,03/23/22 02:53:48 PM,37.260,52.884,155.8
1707,03/23/22 02:58:48 PM,34.848,49.284,155.8
1708,03/23/22 03:03:48 PM,37.260,55.296,155.8
1709,03/23/22 03:08:48 PM,33.660,46.872,155.8
1710,03/23/22 03:13:48 PM,36.072,51.696,155.8
1711,03/23/22 03:18:48 PM,34.848,48.096,155.8
1712,03/23/22 03:23:48 PM,45.684,56.520,154.4
1713,03/23/22 03:28:48 PM,42.084,54.108,154.4
1714,03/23/22 03:33:48 PM,40.860,54.108,155.8
1715,03/23/22 03:38:48 PM,38.484,48.096,155.8
1716,03/23/22 03:43:48 PM,34.848,57.708,155.8
1717,03/23/22 03:48:48 PM,44.496,61.308,155.8
1718,03/23/22 03:53:48 PM,44.496,56.520,155.8
1719,03/23/22 03:58:48 PM,44.496,58.896,155.8
1720,03/23/22 04:03:48 PM,45.684,63.720,154.4
1721,03/23/22 04:08:48 PM,33.660,48.096,155.8
1722,03/23/22 04:13:48 PM,43.272,63.720,157.2
1723,03/23/22 04:18:48 PM,45.684,57.708,155.8
1724,03/23/22 04:23:48 PM,42.084,54.108,155.8
1725,03/23/22 04:28:48 PM,44.496,55.296,155.8
1726,03/23/22 04:33:48 PM,40.860,61.308,157.2
1727,03/23/22 04:38:48 PM,43.272,57.708,155.8
1728,03/23/22 04:43:48 PM,45.684,58.896,155.8
1729,03/23/22 04:48:48 PM,48.096,60.120,155.8
1730,03/23/22 04:53:48 PM,43.272,64.908,155.8
1731,03/23/22 04:58:48 PM,44.496,58.896,155.8
1732,03/23/22 05:03:48 PM,46.872,63.720,155.8
1733,03/23/22 05:08:48 PM,50.508,61.308,155.8
1734,03/23/22 05:13:48 PM,50.508,66.132,155.8
1735,03/23/22 05:18:48 PM,46.872,54.108,155.8
1736,03/23/22 05:23:48 PM,44.496,55.296,155.8
1737,03/23/22 05:28:48 PM,46.872,62.532,155.8
1738,03/23/22 05:33:48 PM,50.508,64.908,155.8
1739,03/23/22 05:38:48 PM,49.284,62.532,155.8
1740,03/23/22 05:43:48 PM,48.096,63.720,155.8
1741,03/23/22 05:48:48 PM,49.284,64.908,155.8
1742,03/23/22 05:53:48 PM,46.872,58.896,155.8
1743,03/23/22 05:58:48 PM,49.284,58.896,155.8
1744,03/23/22 06:03:48 PM,46.872,60.120,155.8
1745,03/23/22 06:08:48 PM,49.284,58.896,155.8
1746,03/23/22 06:13:48 PM,45.684,57.708,157.2
1747,03/23/22 06:18:48 PM,46.872,63.720,155.8
1748,03/23/22 06:23:48 PM,48.096,60.120,155.8
1749,03/23/22 06:28:48 PM,48.096,63.720,155.8
1750,03/23/22 06:33:48 PM,44.496,54.108,155.8
1751,03/23/22 06:38:48 PM,45.684,58.896,155.8
1752,03/23/22 06:43:48 PM,44.496,52.884,155.8
1753,03/23/22 06:48:48 PM,45.684,55.296,154.4
1754,03/23/22 06:53:48 PM,44.496,57.708,155.8
1755,03/23/22 06:58:48 PM,40.860,52.884,154.4
1756,03/23/22 07:03:48 PM,36.072,45.684,155.8
1757,03/23/22 07:08:48 PM,32.472,45.684,155.8
1758,03/23/22 07:13:48 PM,26.460,39.672,155.8
1759,03/23/22 07:18:48 PM,22.860,48.096,155.8
1760,03/23/22 07:23:48 PM,24.048,31.248,157.2
1761,03/23/22 07:28:48 PM,21.636,30.060,157.2
1762,03/23/22 07:33:48 PM,22.860,55.296,155.8
1763,03/23/22 07:38:48 PM,16.848,27.648,158.6
1764,03/23/22 07:43:48 PM,19.224,28.872,155.8
1765,03/23/22 07:48:48 PM,26.460,36.072,154.4
1766,03/23/22 07:53:48 PM,22.860,32.472,155.8
1767,03/23/22 07:58:48 PM,21.636,30.060,155.8
1768,03/23/22 08:03:48 PM,15.624,26.460,157.2
1769,03/23/22 08:08:48 PM,15.624,31.248,161.5
1770,03/23/22 08:13:48 PM,18.036,24.048,162.9
1771,03/23/22 08:18:48 PM,15.624,26.460,164.3
1772,03/23/22 08:23:48 PM,14.436,21.636,162.9
1773,03/23/22 08:28:48 PM,16.848,22.860,158.6
1774,03/23/22 08:33:48 PM,15.624,27.648,160.0
1775,03/23/22 08:38:48 PM,19.224,30.060,157.2
1776,03/23/22 08:43:48 PM,24.048,34.848,155.8
1777,03/23/22 08:48:48 PM,22.860,38.484,158.6
1778,03/23/22 08:53:48 PM,15.624,30.060,160.0
1779,03/23/22 08:58:48 PM,15.624,32.472,155.8
1780,03/23/22 09:03:48 PM,33.660,45.684,154.4
1781,03/23/22 09:08:48 PM,28.872,42.084,154.4
1782,03/23/22 09:13:48 PM,32.472,50.508,154.4
1783,03/23/22 09:18:48 PM,31.248,42.084,154.4
1784,03/23/22 09:23:48 PM,30.060,50.508,155.8
1785,03/23/22 09:28:48 PM,30.060,39.672,155.8
1786,03/23/22 09:33:48 PM,36.072,49.284,154.4
1787,03/23/22 09:38:48 PM,34.848,50.508,155.8
1788,03/23/22 09:43:48 PM,31.248,43.272,155.8
1789,03/23/22 09:48:48 PM,31.248,51.696,155.8
1790,03/23/22 09:53:48 PM,34.848,45.684,154.4
1791,03/23/22 09:58:48 PM,32.472,42.084,155.8
1792,03/23/22 10:03:48 PM,34.848,46.872,155.8
1793,03/23/22 10:08:48 PM,34.848,46.872,155.8
1794,03/23/22 10:13:48 PM,33.660,40.860,154.4
1795,03/23/22 10:18:48 PM,38.484,55.296,154.4
1796,03/23/22 10:23:48 PM,28.872,46.872,155.8
1797,03/23/22 10:28:48 PM,32.472,54.108,155.8
1798,03/23/22 10:33:48 PM,26.460,38.484,155.8
1799,03/23/22 10:38:48 PM,21.636,32.472,155.8
1800,03/23/22 10:43:48 PM,19.224,31.248,155.8
1801,03/23/22 10:48:48 PM,19.224,28.872,155.8
1802,03/23/22 10:53:48 PM,25.236,32.472,155.8
1803,03/23/22 10:58:48 PM,28.872,36.072,155.8
1804,03/23/22 11:03:48 PM,22.860,31.248,155.8
1805,03/23/22 11:08:48 PM,22.860,28.872,155.8
1806,03/23/22 11:13:48 PM,25.236,31.248,155.8
1807,03/23/22 11:18:48 PM,25.236,37.260,155.8
1808,03/23/22 11:23:48 PM,26.460,31.248,155.8
1809,03/23/22 11:28:48 PM,22.860,27.648,157.2
1810,03/23/22 11:33:48 PM,22.860,28.872,155.8
1811,03/23/22 11:38:48 PM,20.448,25.236,155.8
1812,03/23/22 11:43:48 PM,18.036,20.448,155.8
1813,03/23/22 11:48:48 PM,18.036,21.636,155.8
1814,03/23/22 11:53:48 PM,15.624,19.224,158.6
1815,03/23/22 11:58:48 PM,16.848,20.448,157.2
1816,03/24/22 12:03:48 AM,16.848,21.636,157.2
1817,03/24/22 12:08:48 AM,15.624,21.636,158.6
1818,03/24/22 12:13:48 AM,18.036,22.860,160.0
1819,03/24/22 12:18:48 AM,15.624,18.036,162.9
1820,03/24/22 12:23:48 AM,12.024,18.036,157.2
1821,03/24/22 12:28:48 AM,12.024,16.848,162.9
1822,03/24/22 12:33:48 AM,10.836,13.212,162.9
1823,03/24/22 12:38:48 AM,10.836,13.212,167.1
1824,03/24/22 12:43:48 AM,7.200,12.024,167.1
1825,03/24/22 12:48:48 AM,7.200,10.836,172.7
1826,03/24/22 12:53:48 AM,3.600,7.200,172.7
1827,03/24/22 12:58:48 AM,12.024,24.048,165.7
1828,03/24/22 01:03:48 AM,18.036,25.236,167.1
1829,03/24/22 01:08:48 AM,20.448,27.648,165.7
1830,03/24/22 01:13:48 AM,21.636,34.848,168.5
1831,03/24/22 01:18:48 AM,19.224,27.648,162.9
1832,03/24/22 01:23:48 AM,13.212,19.224,160.0
1833,03/24/22 01:28:48 AM,14.436,20.448,157.2
1834,03/24/22 01:33:48 AM,14.436,18.036,160.0
1835,03/24/22 01:38:48 AM,13.212,16.848,160.0
1836,03/24/22 01:43:48 AM,12.024,15.624,158.6
1837,03/24/22 01:48:48 AM,13.212,18.036,157.2
1838,03/24/22 01:53:48 AM,12.024,14.436,157.2
1839,03/24/22 01:58:48 AM,12.024,14.436,165.7
1840,03/24/22 02:03:48 AM,14.436,16.848,160.0
1841,03/24/22 02:08:48 AM,13.212,15.624,155.8
1842,03/24/22 02:13:48 AM,10.836,14.436,160.0
1843,03/24/22 02:18:48 AM,7.200,12.024,162.9
1844,03/24/22 02:23:48 AM,14.436,15.624,158.6
1845,03/24/22 02:28:48 AM,8.424,10.836,157.2
1846,03/24/22 02:33:48 AM,6.012,9.612,157.2
1847,03/24/22 02:38:48 AM,3.600,9.612,161.5
1848,03/24/22 02:43:48 AM,2.412,7.200,155.8
1849,03/24/22 02:48:48 AM,2.412,6.012,183.9
1850,03/24/22 02:53:48 AM,3.600,13.212,155.8
1851,03/24/22 02:58:48 AM,9.612,14.436,144.6
1852,03/24/22 03:03:48 AM,4.824,8.424,146.0
1853,03/24/22 03:08:48 AM,4.824,7.200,144.6
1854,03/24/22 03:13:48 AM,4.824,8.424,153.0
1855,03/24/22 03:18:48 AM,6.012,9.612,155.8
1856,03/24/22 03:23:48 AM,2.412,4.824,155.8
1857,03/24/22 03:28:48 AM,4.824,7.200,155.8
1858,03/24/22 03:33:48 AM,4.824,9.612,157.2
1859,03/24/22 03:38:48 AM,2.412,6.012,154.4
1860,03/24/22 03:43:48 AM,3.600,7.200,155.8
1861,03/24/22 03:48:48 AM,7.200,10.836,157.2
1862,03/24/22 03:53:48 AM,7.200,12.024,157.2
1863,03/24/22 03:58:48 AM,6.012,9.612,157.2
1864,03/24/22 04:03:48 AM,3.600,8.424,158.6
1865,03/24/22 04:08:48 AM,4.824,8.424,160.0
1866,03/24/22 04:13:48 AM,6.012,8.424,157.2
1867,03/24/22 04:18:48 AM,4.824,7.200,158.6
1868,03/24/22 04:23:48 AM,7.200,9.612,157.2
